-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
43.5,-79.375,2025,193,199.7
43.5,-78.75,2025,193,193
43.5,-78.125,2025,193,182.4
42,-79.375,2025,194,225.9
42,-78.75,2025,194,225
42,-78.125,2025,194,229.4
42.5,-79.375,2025,194,222.8
42.5,-78.75,2025,194,223.4
42.5,-78.125,2025,194,220.9
43,-79.375,2025,194,234.3
43,-78.75,2025,194,232
43,-78.125,2025,194,232.3
43.5,-79.375,2025,194,250.8
43.5,-78.75,2025,194,241.4
43.5,-78.125,2025,194,240.2
42,-79.375,2025,195,273.1
42,-78.75,2025,195,254
42,-78.125,2025,195,252
42.5,-79.375,2025,195,254.6
42.5,-78.75,2025,195,260.6
42.5,-78.125,2025,195,270.8
43,-79.375,2025,195,243
43,-78.75,2025,195,266.5
43,-78.125,2025,195,281.7
43.5,-79.375,2025,195,207.1
43.5,-78.75,2025,195,194.3
43.5,-78.125,2025,195,5.6
42,-79.375,2025,196,217.8
42,-78.75,2025,196,220
42,-78.125,2025,196,242.5
42.5,-79.375,2025,196,219.3
42.5,-78.75,2025,196,206.5
42.5,-78.125,2025,196,216.4
43,-79.375,2025,196,212.2
43,-78.75,2025,196,214.7
43,-78.125,2025,196,142.4
43.5,-79.375,2025,196,130.7
43.5,-78.75,2025,196,135.1
43.5,-78.125,2025,196,103.6
42,-79.375,2025,197,176.5
42,-78.75,2025,197,182.1
42,-78.125,2025,197,180
42.5,-79.375,2025,197,187.2
42.5,-78.75,2025,197,195.6
42.5,-78.125,2025,197,180
43,-79.375,2025,197,208.9
43,-78.75,2025,197,209.3
43,-78.125,2025,197,205.8
43.5,-79.375,2025,197,207.8
43.5,-78.75,2025,197,203.4
43.5,-78.125,2025,197,204
42,-79.375,2025,198,263.4
42,-78.75,2025,198,256.1
42,-78.125,2025,198,180
42.5,-79.375,2025,198,259.1
42.5,-78.75,2025,198,258
42.5,-78.125,2025,198,251.6
43,-79.375,2025,198,264.9
43,-78.75,2025,198,262.6
43,-78.125,2025,198,258.8
43.5,-79.375,2025,198,274.3
43.5,-78.75,2025,198,266.5
43.5,-78.125,2025,198,261
42,-79.375,2025,199,84.1
42,-78.75,2025,199,86.1
42,-78.125,2025,199,60.5
42.5,-79.375,2025,199,44.3
42.5,-78.75,2025,199,54
42.5,-78.125,2025,199,63.3
43,-79.375,2025,199,49.8
43,-78.75,2025,199,46
43,-78.125,2025,199,44.5
43.5,-79.375,2025,199,67.7
43.5,-78.75,2025,199,54.2
43.5,-78.125,2025,199,47.5
42,-79.375,2025,200,199.1
42,-78.75,2025,200,176.7
42,-78.125,2025,200,143.5
42.5,-79.375,2025,200,221.6
42.5,-78.75,2025,200,216.5
42.5,-78.125,2025,200,253.4
43,-79.375,2025,200,215.4
43,-78.75,2025,200,214.3
43,-78.125,2025,200,206.2
43.5,-79.375,2025,200,164.4
43.5,-78.75,2025,200,127.1
43.5,-78.125,2025,200,90.7
42,-79.375,2025,201,295.2
42,-78.75,2025,201,289.6
42,-78.125,2025,201,180
42.5,-79.375,2025,201,305.7
42.5,-78.75,2025,201,310.1
42.5,-78.125,2025,201,300.3
43,-79.375,2025,201,323.7
43,-78.75,2025,201,320.8
43,-78.125,2025,201,298.4
43.5,-79.375,2025,201,320
43.5,-78.75,2025,201,307.7
43.5,-78.125,2025,201,298.6
42,-79.375,2025,202,8.7
42,-78.75,2025,202,0.6
42,-78.125,2025,202,180
42.5,-79.375,2025,202,20.2
42.5,-78.75,2025,202,6.4
42.5,-78.125,2025,202,14.7
43,-79.375,2025,202,15
43,-78.75,2025,202,10.5
43,-78.125,2025,202,100.4
43.5,-79.375,2025,202,4.3
43.5,-78.75,2025,202,358.8
43.5,-78.125,2025,202,13.7
42,-79.375,2025,203,66.1
