-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
43.5,-78.125,2018,205,153.5
42,-79.375,2018,206,273.5
42,-78.75,2018,206,285.2
42,-78.125,2018,206,304.4
42.5,-79.375,2018,206,265.4
42.5,-78.75,2018,206,253.6
42.5,-78.125,2018,206,270.7
43,-79.375,2018,206,282.5
43,-78.75,2018,206,263
43,-78.125,2018,206,244.5
43.5,-79.375,2018,206,304.9
43.5,-78.75,2018,206,265.2
43.5,-78.125,2018,206,237.2
42,-79.375,2018,207,238.3
42,-78.75,2018,207,231.6
42,-78.125,2018,207,180
42.5,-79.375,2018,207,228.9
42.5,-78.75,2018,207,228.6
42.5,-78.125,2018,207,220.9
43,-79.375,2018,207,230.7
43,-78.75,2018,207,228.9
43,-78.125,2018,207,237.5
43.5,-79.375,2018,207,234.3
43.5,-78.75,2018,207,232.3
43.5,-78.125,2018,207,241.9
42,-79.375,2018,208,262.3
42,-78.75,2018,208,278.5
42,-78.125,2018,208,282.7
42.5,-79.375,2018,208,243.6
42.5,-78.75,2018,208,240.1
42.5,-78.125,2018,208,255.9
43,-79.375,2018,208,243.9
43,-78.75,2018,208,240.9
43,-78.125,2018,208,237.3
43.5,-79.375,2018,208,251.1
43.5,-78.75,2018,208,243
43.5,-78.125,2018,208,237.6
42,-79.375,2018,209,266.1
42,-78.75,2018,209,232
42,-78.125,2018,209,214.3
42.5,-79.375,2018,209,262.3
42.5,-78.75,2018,209,257.3
42.5,-78.125,2018,209,247.3
43,-79.375,2018,209,265.3
43,-78.75,2018,209,261.1
43,-78.125,2018,209,253.6
43.5,-79.375,2018,209,276.5
43.5,-78.75,2018,209,265.3
43.5,-78.125,2018,209,256.3
42,-79.375,2018,210,231.7
42,-78.75,2018,210,206
42,-78.125,2018,210,204.7
42.5,-79.375,2018,210,244.5
42.5,-78.75,2018,210,247.8
42.5,-78.125,2018,210,220.8
43,-79.375,2018,210,245.5
43,-78.75,2018,210,257.1
43,-78.125,2018,210,257.8
43.5,-79.375,2018,210,238.6
43.5,-78.75,2018,210,250.5
43.5,-78.125,2018,210,276.4
42,-79.375,2018,211,143.5
42,-78.75,2018,211,158.1
42,-78.125,2018,211,159.3
42.5,-79.375,2018,211,146
42.5,-78.75,2018,211,156.8
42.5,-78.125,2018,211,181.6
43,-79.375,2018,211,156.9
43,-78.75,2018,211,161.1
43,-78.125,2018,211,168.9
43.5,-79.375,2018,211,176.3
43.5,-78.75,2018,211,164
43.5,-78.125,2018,211,177.5
42,-79.375,2018,212,140.1
42,-78.75,2018,212,145.2
42,-78.125,2018,212,180
42.5,-79.375,2018,212,145.3
42.5,-78.75,2018,212,150.9
42.5,-78.125,2018,212,180
43,-79.375,2018,212,125.3
43,-78.75,2018,212,132.1
43,-78.125,2018,212,146.6
43.5,-79.375,2018,212,99
43.5,-78.75,2018,212,107.1
43.5,-78.125,2018,212,113.2
42,-79.375,2018,213,205.8
42,-78.75,2018,213,200.9
42,-78.125,2018,213,180
42.5,-79.375,2018,213,211.6
42.5,-78.75,2018,213,206.2
42.5,-78.125,2018,213,213.7
43,-79.375,2018,213,214.4
43,-78.75,2018,213,211.3
43,-78.125,2018,213,208.2
43.5,-79.375,2018,213,215.5
43.5,-78.75,2018,213,216.1
43.5,-78.125,2018,213,209.1
42,-79.375,2018,214,192.2
42,-78.75,2018,214,194
42,-78.125,2018,214,165.5
42.5,-79.375,2018,214,207.1
42.5,-78.75,2018,214,208.3
42.5,-78.125,2018,214,214.7
43,-79.375,2018,214,219.2
43,-78.75,2018,214,218.8
43,-78.125,2018,214,221.9
43.5,-79.375,2018,214,222.9
43.5,-78.75,2018,214,227.9
43.5,-78.125,2018,214,237.6
42,-79.375,2018,215,176.3
42,-78.75,2018,215,187.8
42,-78.125,2018,215,218.1
42.5,-79.375,2018,215,189.7
42.5,-78.75,2018,215,200.8
42.5,-78.125,2018,215,200.6
43,-79.375,2018,215,195
43,-78.75,2018,215,191.3
43,-78.125,2018,215,175.9
43.5,-79.375,2018,215,177.7
43.5,-78.75,2018,215,140.3
43.5,-78.125,2018,215,133.9
42,-79.375,2018,216,209.8
42,-78.75,2018,216,207
42,-78.125,2018,216,219
42.5,-79.375,2018,216,218.2
42.5,-78.75,2018,216,227.2
42.5,-78.125,2018,216,233.3
43,-79.375,2018,216,231.6
43,-78.75,2018,216,232.8
43,-78.125,2018,216,250
43.5,-79.375,2018,216,233.2
43.5,-78.75,2018,216,230.2
43.5,-78.125,2018,216,240.8
42,-79.375,2018,217,222.8
42,-78.75,2018,217,218.1
42,-78.125,2018,217,208.6
42.5,-79.375,2018,217,212.6
42.5,-78.75,2018,217,216.4
42.5,-78.125,2018,217,219.6
43,-79.375,2018,217,222.9
43,-78.75,2018,217,220.2
43,-78.125,2018,217,226
43.5,-79.375,2018,217,226.9
43.5,-78.75,2018,217,223.6
43.5,-78.125,2018,217,229.1
42,-79.375,2018,218,210.4
42,-78.75,2018,218,201.5
42,-78.125,2018,218,189.5
42.5,-79.375,2018,218,215.2
42.5,-78.75,2018,218,216.3
42.5,-78.125,2018,218,214.6
43,-79.375,2018,218,224.8
43,-78.75,2018,218,223.1
43,-78.125,2018,218,227.3
43.5,-79.375,2018,218,228.8
43.5,-78.75,2018,218,228.2
43.5,-78.125,2018,218,233.2
42,-79.375,2018,219,223.2
42,-78.75,2018,219,230.9
42,-78.125,2018,219,234.6
42.5,-79.375,2018,219,209.8
42.5,-78.75,2018,219,212.2
42.5,-78.125,2018,219,228.4
43,-79.375,2018,219,221.1
43,-78.75,2018,219,218
43,-78.125,2018,219,233.5
43.5,-79.375,2018,219,240.2
43.5,-78.75,2018,219,230
43.5,-78.125,2018,219,235.2
42,-79.375,2018,220,244.8
42,-78.75,2018,220,226
42,-78.125,2018,220,218.8
42.5,-79.375,2018,220,236.7
42.5,-78.75,2018,220,226.7
42.5,-78.125,2018,220,206.3
43,-79.375,2018,220,234.6
43,-78.75,2018,220,227.7
43,-78.125,2018,220,222.2
43.5,-79.375,2018,220,241
43.5,-78.75,2018,220,232.3
43.5,-78.125,2018,220,231.7
42,-79.375,2018,221,288.7
42,-78.75,2018,221,286.9
42,-78.125,2018,221,296.7
42.5,-79.375,2018,221,256.8
42.5,-78.75,2018,221,261.5
42.5,-78.125,2018,221,275.2
43,-79.375,2018,221,254
43,-78.75,2018,221,254.9
43,-78.125,2018,221,265.1
43.5,-79.375,2018,221,269.7
43.5,-78.75,2018,221,263.9
43.5,-78.125,2018,221,263.8
42,-79.375,2018,222,326.5
42,-78.75,2018,222,319.4
42,-78.125,2018,222,283.5
42.5,-79.375,2018,222,24.3
42.5,-78.75,2018,222,17.5
42.5,-78.125,2018,222,335.6
43,-79.375,2018,222,46.9
43,-78.75,2018,222,48.4
43,-78.125,2018,222,67.8
43.5,-79.375,2018,222,67.3
43.5,-78.75,2018,222,64.9
43.5,-78.125,2018,222,56.7
42,-79.375,2018,223,31.5
42,-78.75,2018,223,32.7
42,-78.125,2018,223,26.1
42.5,-79.375,2018,223,40.1
42.5,-78.75,2018,223,54.9
42.5,-78.125,2018,223,78.4
43,-79.375,2018,223,67.5
43,-78.75,2018,223,74.4
43,-78.125,2018,223,107.2
43.5,-79.375,2018,223,108.3
43.5,-78.75,2018,223,97.6
43.5,-78.125,2018,223,47.4
42,-79.375,2018,224,49.5
42,-78.75,2018,224,74
42,-78.125,2018,224,63.4
42.5,-79.375,2018,224,60.2
42.5,-78.75,2018,224,76.8
42.5,-78.125,2018,224,70.6
43,-79.375,2018,224,69.7
43,-78.75,2018,224,85.1
43,-78.125,2018,224,95.8
43.5,-79.375,2018,224,89.1
43.5,-78.75,2018,224,138.6
43.5,-78.125,2018,224,59.5
42,-79.375,2018,225,23.7
42,-78.75,2018,225,20
42,-78.125,2018,225,344
42.5,-79.375,2018,225,41.1
