-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
41.5,-80.625,2018,190,227.8
41.5,-80,2018,190,234.8
42,-81.875,2018,190,242.4
42,-81.25,2018,190,234.5
42,-80.625,2018,190,226.5
42,-80,2018,190,220
42.5,-81.875,2018,190,246
42.5,-81.25,2018,190,237.5
42.5,-80.625,2018,190,232.5
42.5,-80,2018,190,224.3
41,-81.875,2018,191,312.9
41,-81.25,2018,191,301.9
41,-80.625,2018,191,180
41,-80,2018,191,270
41.5,-81.875,2018,191,322.7
41.5,-81.25,2018,191,307.4
41.5,-80.625,2018,191,299.4
41.5,-80,2018,191,291.8
42,-81.875,2018,191,330.7
42,-81.25,2018,191,311.5
42,-80.625,2018,191,298.3
42,-80,2018,191,282.8
42.5,-81.875,2018,191,337.5
42.5,-81.25,2018,191,321.6
42.5,-80.625,2018,191,307.2
42.5,-80,2018,191,293.6
41,-81.875,2018,192,16.6
41,-81.25,2018,192,15.9
41,-80.625,2018,192,180
41,-80,2018,192,0
41.5,-81.875,2018,192,22
41.5,-81.25,2018,192,20.4
41.5,-80.625,2018,192,32.9
41.5,-80,2018,192,35.9
42,-81.875,2018,192,20
42,-81.25,2018,192,18.9
42,-80.625,2018,192,37.2
42,-80,2018,192,32.1
42.5,-81.875,2018,192,7.5
42.5,-81.25,2018,192,18.2
42.5,-80.625,2018,192,37.8
42.5,-80,2018,192,34
41,-81.875,2018,193,72.2
41,-81.25,2018,193,82.9
41,-80.625,2018,193,102.7
41,-80,2018,193,105
41.5,-81.875,2018,193,74.8
41.5,-81.25,2018,193,85.8
41.5,-80.625,2018,193,106.8
41.5,-80,2018,193,111.7
42,-81.875,2018,193,88.5
42,-81.25,2018,193,92.5
42,-80.625,2018,193,100.8
42,-80,2018,193,94
42.5,-81.875,2018,193,132.8
42.5,-81.25,2018,193,124.4
42.5,-80.625,2018,193,112.1
42.5,-80,2018,193,95.6
41,-81.875,2018,194,187.7
41,-81.25,2018,194,196.4
41,-80.625,2018,194,204
41,-80,2018,194,145.2
41.5,-81.875,2018,194,182.4
41.5,-81.25,2018,194,168.4
41.5,-80.625,2018,194,127.5
41.5,-80,2018,194,130.4
42,-81.875,2018,194,187.1
42,-81.25,2018,194,190.7
42,-80.625,2018,194,174
42,-80,2018,194,166.1
42.5,-81.875,2018,194,203.9
42.5,-81.25,2018,194,199.4
42.5,-80.625,2018,194,198.2
42.5,-80,2018,194,190.6
41,-81.875,2018,195,223.5
41,-81.25,2018,195,227.1
41,-80.625,2018,195,82.8
41,-80,2018,195,158.8
41.5,-81.875,2018,195,218.9
41.5,-81.25,2018,195,207.1
41.5,-80.625,2018,195,181.7
41.5,-80,2018,195,131.1
42,-81.875,2018,195,219.2
42,-81.25,2018,195,218.9
42,-80.625,2018,195,216
42,-80,2018,195,204.7
42.5,-81.875,2018,195,239.9
42.5,-81.25,2018,195,230.5
42.5,-80.625,2018,195,231.3
42.5,-80,2018,195,223.6
41,-81.875,2018,196,246.6
41,-81.25,2018,196,246.2
41,-80.625,2018,196,209.1
41,-80,2018,196,224
41.5,-81.875,2018,196,137
41.5,-81.25,2018,196,116.6
41.5,-80.625,2018,196,74.8
41.5,-80,2018,196,207.4
42,-81.875,2018,196,131.1
42,-81.25,2018,196,293.7
42,-80.625,2018,196,249.1
42,-80,2018,196,235.4
42.5,-81.875,2018,196,248.9
42.5,-81.25,2018,196,232.1
42.5,-80.625,2018,196,233.4
42.5,-80,2018,196,237.7
41,-81.875,2018,197,216.4
41,-81.25,2018,197,214.1
41,-80.625,2018,197,180
41,-80,2018,197,180
41.5,-81.875,2018,197,218.7
41.5,-81.25,2018,197,215.7
41.5,-80.625,2018,197,208.3
41.5,-80,2018,197,204.8
42,-81.875,2018,197,218
42,-81.25,2018,197,214.2
42,-80.625,2018,197,211
42,-80,2018,197,208.2
42.5,-81.875,2018,197,221.9
42.5,-81.25,2018,197,216.7
42.5,-80.625,2018,197,218
42.5,-80,2018,197,215
41,-81.875,2018,198,335.9
41,-81.25,2018,198,331.5
41,-80.625,2018,198,180
41,-80,2018,198,180
41.5,-81.875,2018,198,343.4
41.5,-81.25,2018,198,337.1
41.5,-80.625,2018,198,329.3
41.5,-80,2018,198,323.1
42,-81.875,2018,198,345.5
42,-81.25,2018,198,338.2
42,-80.625,2018,198,328.6
42,-80,2018,198,319.9
42.5,-81.875,2018,198,342.7
42.5,-81.25,2018,198,335.5
42.5,-80.625,2018,198,327.5
42.5,-80,2018,198,318.8
41,-81.875,2018,199,6.1
41,-81.25,2018,199,356.1
41,-80.625,2018,199,0
41,-80,2018,199,359.1
41.5,-81.875,2018,199,8.5
41.5,-81.25,2018,199,359.9
41.5,-80.625,2018,199,353.4
41.5,-80,2018,199,11.5
42,-81.875,2018,199,6.1
42,-81.25,2018,199,352.7
42,-80.625,2018,199,345
42,-80,2018,199,344.6
42.5,-81.875,2018,199,354.3
42.5,-81.25,2018,199,342.9
42.5,-80.625,2018,199,337.4
42.5,-80,2018,199,329.5
41,-81.875,2018,200,136.6
41,-81.25,2018,200,134
41,-80.625,2018,200,135
41,-80,2018,200,180
41.5,-81.875,2018,200,105.1
41.5,-81.25,2018,200,106.1
41.5,-80.625,2018,200,92.4
41.5,-80,2018,200,93.9
42,-81.875,2018,200,95.6
42,-81.25,2018,200,75.8
42,-80.625,2018,200,86.8
42,-80,2018,200,136.4
42.5,-81.875,2018,200,120.7
42.5,-81.25,2018,200,94.5
42.5,-80.625,2018,200,78.1
42.5,-80,2018,200,120.2
41,-81.875,2018,201,163.9
41,-81.25,2018,201,164.9
41,-80.625,2018,201,180
41,-80,2018,201,180
41.5,-81.875,2018,201,162.7
41.5,-81.25,2018,201,162.2
41.5,-80.625,2018,201,155.5
41.5,-80,2018,201,154.5
42,-81.875,2018,201,164.6
42,-81.25,2018,201,161.5
42,-80.625,2018,201,157
42,-80,2018,201,153.3
42.5,-81.875,2018,201,162.7
42.5,-81.25,2018,201,159.4
42.5,-80.625,2018,201,158.7
42.5,-80,2018,201,153.6
41,-81.875,2018,202,150.9
41,-81.25,2018,202,143
41,-80.625,2018,202,180
41,-80,2018,202,180
41.5,-81.875,2018,202,143.8
41.5,-81.25,2018,202,138.6
41.5,-80.625,2018,202,136.4
41.5,-80,2018,202,135.8
42,-81.875,2018,202,141.4
42,-81.25,2018,202,135.9
42,-80.625,2018,202,137.2
42,-80,2018,202,139.2
42.5,-81.875,2018,202,136.9
42.5,-81.25,2018,202,134.4
42.5,-80.625,2018,202,137.8
42.5,-80,2018,202,138.8
41,-81.875,2018,203,28.3
41,-81.25,2018,203,21.2
41,-80.625,2018,203,135
41,-80,2018,203,180
41.5,-81.875,2018,203,35.9
41.5,-81.25,2018,203,24.9
41.5,-80.625,2018,203,16.4
41.5,-80,2018,203,116.6
42,-81.875,2018,203,38.6
42,-81.25,2018,203,30.1
42,-80.625,2018,203,19.9
42,-80,2018,203,29.5
42.5,-81.875,2018,203,29.5
42.5,-81.25,2018,203,31.6
42.5,-80.625,2018,203,30.1
42.5,-80,2018,203,55.8
41,-81.875,2018,204,139.8
41,-81.25,2018,204,130.9
41,-80.625,2018,204,180
41,-80,2018,204,116.6
41.5,-81.875,2018,204,109.4
41.5,-81.25,2018,204,126.4
41.5,-80.625,2018,204,132.1
41.5,-80,2018,204,130.6
42,-81.875,2018,204,100.3
42,-81.25,2018,204,126.1
42,-80.625,2018,204,128
42,-80,2018,204,129.9
42.5,-81.875,2018,204,115.6
42.5,-81.25,2018,204,121
42.5,-80.625,2018,204,123.1
42.5,-80,2018,204,122.9
41,-81.875,2018,205,204.6
41,-81.25,2018,205,183.7
41,-80.625,2018,205,180
41,-80,2018,205,180
41.5,-81.875,2018,205,219.1
41.5,-81.25,2018,205,195.2
41.5,-80.625,2018,205,184.2
41.5,-80,2018,205,159.4
42,-81.875,2018,205,220.7
42,-81.25,2018,205,209.6
42,-80.625,2018,205,187.5
42,-80,2018,205,168.5
42.5,-81.875,2018,205,215.9
42.5,-81.25,2018,205,204.5
42.5,-80.625,2018,205,197.3
42.5,-80,2018,205,178.6
41,-81.875,2018,206,323
41,-81.25,2018,206,324.4
41,-80.625,2018,206,350.4
41,-80,2018,206,344.2
41.5,-81.875,2018,206,310
41.5,-81.25,2018,206,304.9
41.5,-80.625,2018,206,296.3
41.5,-80,2018,206,314.4
42,-81.875,2018,206,321.7
42,-81.25,2018,206,308.5
42,-80.625,2018,206,297.4
42,-80,2018,206,279.8
42.5,-81.875,2018,206,343.9
42.5,-81.25,2018,206,328.6
42.5,-80.625,2018,206,311.5
42.5,-80,2018,206,291.8
41,-81.875,2018,207,241.7
41,-81.25,2018,207,241.4
41,-80.625,2018,207,246
41,-80,2018,207,276.1
41.5,-81.875,2018,207,239.1
41.5,-81.25,2018,207,235.7
41.5,-80.625,2018,207,235
41.5,-80,2018,207,260.4
42,-81.875,2018,207,240.3
42,-81.25,2018,207,234
42,-80.625,2018,207,232.3
42,-80,2018,207,233.8
42.5,-81.875,2018,207,244.7
42.5,-81.25,2018,207,236.7
42.5,-80.625,2018,207,234.7
42.5,-80,2018,207,231.6
41,-81.875,2018,208,276
41,-81.25,2018,208,276.6
41,-80.625,2018,208,280.7
41,-80,2018,208,317
41.5,-81.875,2018,208,279.1
41.5,-81.25,2018,208,278.3
41.5,-80.625,2018,208,268.7
41.5,-80,2018,208,308.8
42,-81.875,2018,208,272.9
42,-81.25,2018,208,269.1
42,-80.625,2018,208,261.5
42,-80,2018,208,255.1
42.5,-81.875,2018,208,266.2
42.5,-81.25,2018,208,262.9
42.5,-80.625,2018,208,256.2
42.5,-80,2018,208,249
41,-81.875,2018,209,303.3
41,-81.25,2018,209,303.5
41,-80.625,2018,209,8.3
41,-80,2018,209,320.3
41.5,-81.875,2018,209,294.9
41.5,-81.25,2018,209,290.6
41.5,-80.625,2018,209,292.1
41.5,-80,2018,209,292.3
42,-81.875,2018,209,293.9
42,-81.25,2018,209,285.9
42,-80.625,2018,209,280.2
42,-80,2018,209,271.2
42.5,-81.875,2018,209,299.1
42.5,-81.25,2018,209,292.7
42.5,-80.625,2018,209,282.5
42.5,-80,2018,209,272.1
41,-81.875,2018,210,233.4
41,-81.25,2018,210,221.9
41,-80.625,2018,210,116
41,-80,2018,210,87.5
41.5,-81.875,2018,210,224.9
41.5,-81.25,2018,210,221.7
41.5,-80.625,2018,210,176.9
41.5,-80,2018,210,153.5
42,-81.875,2018,210,217.3
42,-81.25,2018,210,219.4
42,-80.625,2018,210,217.3
42,-80,2018,210,227.2
42.5,-81.875,2018,210,219.2
42.5,-81.25,2018,210,214.9
42.5,-80.625,2018,210,219.8
42.5,-80,2018,210,230.3
41,-81.875,2018,211,47.8
41,-81.25,2018,211,72.1
41,-80.625,2018,211,63.4
41,-80,2018,211,180
41.5,-81.875,2018,211,55.7
41.5,-81.25,2018,211,83.6
41.5,-80.625,2018,211,117.4
41.5,-80,2018,211,123.2
42,-81.875,2018,211,121.7
42,-81.25,2018,211,96.9
42,-80.625,2018,211,116.7
42,-80,2018,211,131.2
42.5,-81.875,2018,211,154
42.5,-81.25,2018,211,126.4
42.5,-80.625,2018,211,124.5
42.5,-80,2018,211,136
41,-81.875,2018,212,122
41,-81.25,2018,212,119.2
41,-80.625,2018,212,180
41,-80,2018,212,180
41.5,-81.875,2018,212,104.8
41.5,-81.25,2018,212,113.8
41.5,-80.625,2018,212,130
41.5,-80,2018,212,135
42,-81.875,2018,212,88.6
42,-81.25,2018,212,106.5
42,-80.625,2018,212,123.1
42,-80,2018,212,137.5
42.5,-81.875,2018,212,87.2
42.5,-81.25,2018,212,93.7
42.5,-80.625,2018,212,109.1
42.5,-80,2018,212,129.5
41,-81.875,2018,213,228.4
41,-81.25,2018,213,229.1
41,-80.625,2018,213,180
41,-80,2018,213,243.4
41.5,-81.875,2018,213,227.8
41.5,-81.25,2018,213,225.2
41.5,-80.625,2018,213,216.7
41.5,-80,2018,213,218.8
42,-81.875,2018,213,226.7
42,-81.25,2018,213,221.7
42,-80.625,2018,213,218.1
42,-80,2018,213,215.4
42.5,-81.875,2018,213,229.5
42.5,-81.25,2018,213,221.6
42.5,-80.625,2018,213,220.1
42.5,-80,2018,213,217
41,-81.875,2018,214,205.8
41,-81.25,2018,214,197.8
41,-80.625,2018,214,153.1
41,-80,2018,214,109.4
41.5,-81.875,2018,214,209.7
41.5,-81.25,2018,214,196.7
