-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
41,-83.75,2018,223,64
41,-83.125,2018,223,54.2
41,-82.5,2018,223,34.5
41.5,-83.75,2018,223,69.9
41.5,-83.125,2018,223,59.2
41.5,-82.5,2018,223,32.7
42,-83.75,2018,223,71.9
42,-83.125,2018,223,74.4
42,-82.5,2018,223,23.3
42.5,-83.75,2018,223,314.8
42.5,-83.125,2018,223,335.6
42.5,-82.5,2018,223,353.8
41,-83.75,2018,224,83.5
41,-83.125,2018,224,63.2
41,-82.5,2018,224,38
41.5,-83.75,2018,224,84.7
41.5,-83.125,2018,224,81.7
41.5,-82.5,2018,224,56.2
42,-83.75,2018,224,63.8
42,-83.125,2018,224,77.9
42,-82.5,2018,224,60.6
42.5,-83.75,2018,224,48
42.5,-83.125,2018,224,41.9
42.5,-82.5,2018,224,30.6
41,-83.75,2018,225,33.8
41,-83.125,2018,225,24.1
41,-82.5,2018,225,14.1
41.5,-83.75,2018,225,50.6
41.5,-83.125,2018,225,33.9
41.5,-82.5,2018,225,19.1
42,-83.75,2018,225,75.6
42,-83.125,2018,225,46.6
42,-82.5,2018,225,20.4
42.5,-83.75,2018,225,60.5
42.5,-83.125,2018,225,38.2
42.5,-82.5,2018,225,17
41,-83.75,2018,226,272
41,-83.125,2018,226,270.9
41,-82.5,2018,226,276.6
41.5,-83.75,2018,226,273
41.5,-83.125,2018,226,267.9
41.5,-82.5,2018,226,270.6
42,-83.75,2018,226,279
42,-83.125,2018,226,274
42,-82.5,2018,226,273.4
42.5,-83.75,2018,226,283.7
42.5,-83.125,2018,226,284.8
42.5,-82.5,2018,226,282.9
41,-83.75,2018,227,214.4
41,-83.125,2018,227,222.1
41,-82.5,2018,227,232.4
41.5,-83.75,2018,227,225.3
41.5,-83.125,2018,227,235.2
41.5,-82.5,2018,227,243.9
42,-83.75,2018,227,232.6
42,-83.125,2018,227,243
42,-82.5,2018,227,249.9
42.5,-83.75,2018,227,234.8
42.5,-83.125,2018,227,244.2
42.5,-82.5,2018,227,253.6
41,-83.75,2018,228,205.4
41,-83.125,2018,228,198.4
41,-82.5,2018,228,192.4
41.5,-83.75,2018,228,205.5
41.5,-83.125,2018,228,202.3
41.5,-82.5,2018,228,197.5
42,-83.75,2018,228,198
42,-83.125,2018,228,201
42,-82.5,2018,228,200.3
42.5,-83.75,2018,228,190.3
42.5,-83.125,2018,228,195.9
42.5,-82.5,2018,228,198.6
41,-83.75,2018,229,248.8
41,-83.125,2018,229,236.8
41,-82.5,2018,229,223.4
41.5,-83.75,2018,229,267.2
41.5,-83.125,2018,229,258.9
41.5,-82.5,2018,229,243.8
42,-83.75,2018,229,290.5
42,-83.125,2018,229,277.4
42,-82.5,2018,229,258.7
42.5,-83.75,2018,229,299.3
42.5,-83.125,2018,229,290.7
42.5,-82.5,2018,229,274.6
41,-83.75,2018,230,21.7
41,-83.125,2018,230,15.5
41,-82.5,2018,230,2.6
41.5,-83.75,2018,230,29.2
41.5,-83.125,2018,230,27.4
41.5,-82.5,2018,230,19.4
42,-83.75,2018,230,31.8
42,-83.125,2018,230,33.9
42,-82.5,2018,230,28.5
42.5,-83.75,2018,230,29
42.5,-83.125,2018,230,33.1
42.5,-82.5,2018,230,27.9
41,-83.75,2018,231,79.1
41,-83.125,2018,231,72
41,-82.5,2018,231,65
41.5,-83.75,2018,231,93
41.5,-83.125,2018,231,86.7
41.5,-82.5,2018,231,79
42,-83.75,2018,231,116.3
42,-83.125,2018,231,105.7
42,-82.5,2018,231,95.1
42.5,-83.75,2018,231,139.9
42.5,-83.125,2018,231,131.5
42.5,-82.5,2018,231,122
41,-83.75,2018,232,142.2
41,-83.125,2018,232,148.1
41,-82.5,2018,232,144.1
41.5,-83.75,2018,232,125.8
41.5,-83.125,2018,232,123.2
41.5,-82.5,2018,232,117.3
42,-83.75,2018,232,115.4
42,-83.125,2018,232,110.3
42,-82.5,2018,232,105.7
42.5,-83.75,2018,232,116.1
42.5,-83.125,2018,232,112
42.5,-82.5,2018,232,109.2
41,-83.75,2018,233,236
41,-83.125,2018,233,216.5
41,-82.5,2018,233,207.6
41.5,-83.75,2018,233,255.5
41.5,-83.125,2018,233,228
41.5,-82.5,2018,233,212
42,-83.75,2018,233,288.8
42,-83.125,2018,233,251.5
42,-82.5,2018,233,219.4
42.5,-83.75,2018,233,294.7
42.5,-83.125,2018,233,264.6
42.5,-82.5,2018,233,225.2
41,-83.75,2018,234,317.7
41,-83.125,2018,234,315.4
41,-82.5,2018,234,314.3
41.5,-83.75,2018,234,320.5
41.5,-83.125,2018,234,317.5
41.5,-82.5,2018,234,316.3
42,-83.75,2018,234,323.5
42,-83.125,2018,234,320.3
42,-82.5,2018,234,318.2
42.5,-83.75,2018,234,322.5
42.5,-83.125,2018,234,320.3
42.5,-82.5,2018,234,318.6
41,-83.75,2018,235,276.8
41,-83.125,2018,235,288.4
41,-82.5,2018,235,300.2
41.5,-83.75,2018,235,264.3
41.5,-83.125,2018,235,270.9
41.5,-82.5,2018,235,282.1
42,-83.75,2018,235,265
42,-83.125,2018,235,268.3
42,-82.5,2018,235,274.1
42.5,-83.75,2018,235,269.4
42.5,-83.125,2018,235,273.6
42.5,-82.5,2018,235,275.1
41,-83.75,2018,236,178.2
41,-83.125,2018,236,179
41,-82.5,2018,236,177.5
41.5,-83.75,2018,236,181.2
41.5,-83.125,2018,236,182.2
41.5,-82.5,2018,236,182.4
42,-83.75,2018,236,183.2
42,-83.125,2018,236,184.4
42,-82.5,2018,236,186.9
42.5,-83.75,2018,236,183.8
42.5,-83.125,2018,236,186.1
42.5,-82.5,2018,236,189.6
41,-83.75,2018,237,204.6
41,-83.125,2018,237,202.3
41,-82.5,2018,237,199.5
41.5,-83.75,2018,237,206.2
41.5,-83.125,2018,237,204.7
41.5,-82.5,2018,237,200.3
42,-83.75,2018,237,207.2
42,-83.125,2018,237,205.3
42,-82.5,2018,237,201.2
42.5,-83.75,2018,237,208
42.5,-83.125,2018,237,205
42.5,-82.5,2018,237,200.9
41,-83.75,2018,238,243.5
41,-83.125,2018,238,241
41,-82.5,2018,238,236.8
41.5,-83.75,2018,238,238.1
41.5,-83.125,2018,238,235.9
41.5,-82.5,2018,238,233.2
42,-83.75,2018,238,235
42,-83.125,2018,238,232.4
42,-82.5,2018,238,229.6
42.5,-83.75,2018,238,237.7
42.5,-83.125,2018,238,238
42.5,-82.5,2018,238,236.8
41,-83.75,2018,239,220.4
41,-83.125,2018,239,221.7
41,-82.5,2018,239,224.8
41.5,-83.75,2018,239,220.9
41.5,-83.125,2018,239,221.7
41.5,-82.5,2018,239,222.8
42,-83.75,2018,239,220
42,-83.125,2018,239,219.3
42,-82.5,2018,239,220
42.5,-83.75,2018,239,216.8
42.5,-83.125,2018,239,216.6
42.5,-82.5,2018,239,215.1
41,-83.75,2018,240,220.8
41,-83.125,2018,240,220.8
41,-82.5,2018,240,221.8
41.5,-83.75,2018,240,221.5
41.5,-83.125,2018,240,221.9
41.5,-82.5,2018,240,221.4
42,-83.75,2018,240,222.1
42,-83.125,2018,240,221.7
42,-82.5,2018,240,221.3
42.5,-83.75,2018,240,221.9
42.5,-83.125,2018,240,223.5
42.5,-82.5,2018,240,222.9
41,-83.75,2018,241,255
41,-83.125,2018,241,244.8
41,-82.5,2018,241,236.5
41.5,-83.75,2018,241,263.9
41.5,-83.125,2018,241,254.8
41.5,-82.5,2018,241,242.6
42,-83.75,2018,241,276.6
42,-83.125,2018,241,267.3
42,-82.5,2018,241,250.2
42.5,-83.75,2018,241,283.9
42.5,-83.125,2018,241,276.3
42.5,-82.5,2018,241,261.6
41,-83.75,2018,242,29.8
41,-83.125,2018,242,31.9
41,-82.5,2018,242,25.2
41.5,-83.75,2018,242,39.8
41.5,-83.125,2018,242,41
41.5,-82.5,2018,242,34.4
42,-83.75,2018,242,39.6
42,-83.125,2018,242,40.4
42,-82.5,2018,242,30.5
42.5,-83.75,2018,242,31.6
42.5,-83.125,2018,242,27.4
42.5,-82.5,2018,242,14.8
41,-83.75,2018,243,124.8
41,-83.125,2018,243,110.3
41,-82.5,2018,243,90.8
41.5,-83.75,2018,243,117.9
41.5,-83.125,2018,243,104.6
41.5,-82.5,2018,243,89.6
42,-83.75,2018,243,120.8
42,-83.125,2018,243,110.9
42,-82.5,2018,243,98.1
42.5,-83.75,2018,243,133.2
42.5,-83.125,2018,243,127.8
42.5,-82.5,2018,243,118
41,-83.75,2018,244,197.7
41,-83.125,2018,244,198.2
41,-82.5,2018,244,198.1
41.5,-83.75,2018,244,199
41.5,-83.125,2018,244,198
41.5,-82.5,2018,244,193.8
42,-83.75,2018,244,198.4
42,-83.125,2018,244,195.9
42,-82.5,2018,244,191.6
42.5,-83.75,2018,244,196.2
42.5,-83.125,2018,244,196.3
42.5,-82.5,2018,244,191.5
41,-83.75,2018,245,217
41,-83.125,2018,245,217.2
41,-82.5,2018,245,219.3
41.5,-83.75,2018,245,220.5
41.5,-83.125,2018,245,220.8
41.5,-82.5,2018,245,219.9
42,-83.75,2018,245,221.6
42,-83.125,2018,245,222.5
42,-82.5,2018,245,220.9
42.5,-83.75,2018,245,220.7
42.5,-83.125,2018,245,223.5
42.5,-82.5,2018,245,222.2
41,-83.75,2018,246,211.2
