-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,PRECTOTCORR
42,-81.875,2018,229,2.06
42,-81.25,2018,229,6.35
42,-80.625,2018,229,3.28
42,-80,2018,229,7.13
42.5,-81.875,2018,229,2.29
42.5,-81.25,2018,229,3.55
42.5,-80.625,2018,229,5.22
42.5,-80,2018,229,7.13
41,-81.875,2018,230,3.84
41,-81.25,2018,230,2.91
41,-80.625,2018,230,1.63
41,-80,2018,230,1.39
41.5,-81.875,2018,230,3
41.5,-81.25,2018,230,2.14
41.5,-80.625,2018,230,2.18
41.5,-80,2018,230,1.88
42,-81.875,2018,230,3.42
42,-81.25,2018,230,4.06
42,-80.625,2018,230,4.96
42,-80,2018,230,3.98
42.5,-81.875,2018,230,4.14
42.5,-81.25,2018,230,6.04
42.5,-80.625,2018,230,5.26
42.5,-80,2018,230,10.03
41,-81.875,2018,231,0.09
41,-81.25,2018,231,0.17
41,-80.625,2018,231,0.17
41,-80,2018,231,0.13
41.5,-81.875,2018,231,0.31
41.5,-81.25,2018,231,0.27
41.5,-80.625,2018,231,0.39
41.5,-80,2018,231,0.14
42,-81.875,2018,231,0.73
42,-81.25,2018,231,0.41
42,-80.625,2018,231,1.57
42,-80,2018,231,0.71
42.5,-81.875,2018,231,2.16
42.5,-81.25,2018,231,3.59
42.5,-80.625,2018,231,2.74
42.5,-80,2018,231,2.01
41,-81.875,2018,232,0.61
41,-81.25,2018,232,0.19
41,-80.625,2018,232,0.12
41,-80,2018,232,0.13
41.5,-81.875,2018,232,0.34
41.5,-81.25,2018,232,0.1
41.5,-80.625,2018,232,0.08
41.5,-80,2018,232,0.07
42,-81.875,2018,232,0.05
42,-81.25,2018,232,0.01
42,-80.625,2018,232,0.01
42,-80,2018,232,0.03
42.5,-81.875,2018,232,0
42.5,-81.25,2018,232,0
42.5,-80.625,2018,232,0
42.5,-80,2018,232,0
41,-81.875,2018,233,19.14
41,-81.25,2018,233,13.58
41,-80.625,2018,233,12.16
41,-80,2018,233,12.6
41.5,-81.875,2018,233,27.83
41.5,-81.25,2018,233,25.7
41.5,-80.625,2018,233,23.84
41.5,-80,2018,233,15.6
42,-81.875,2018,233,21.27
42,-81.25,2018,233,21.38
42,-80.625,2018,233,21.44
42,-80,2018,233,17.59
42.5,-81.875,2018,233,15.51
42.5,-81.25,2018,233,17.85
42.5,-80.625,2018,233,17.07
42.5,-80,2018,233,13.99
41,-81.875,2018,234,1.16
41,-81.25,2018,234,2.12
41,-80.625,2018,234,1.78
41,-80,2018,234,2.82
41.5,-81.875,2018,234,2.93
41.5,-81.25,2018,234,3.73
41.5,-80.625,2018,234,4.33
41.5,-80,2018,234,7.42
42,-81.875,2018,234,7.79
42,-81.25,2018,234,9.29
42,-80.625,2018,234,9.95
42,-80,2018,234,13.17
42.5,-81.875,2018,234,10.73
42.5,-81.25,2018,234,8.87
42.5,-80.625,2018,234,9.89
42.5,-80,2018,234,15.08
41,-81.875,2018,235,0
41,-81.25,2018,235,0
41,-80.625,2018,235,0
41,-80,2018,235,0.02
41.5,-81.875,2018,235,0.48
41.5,-81.25,2018,235,0.07
41.5,-80.625,2018,235,0.3
41.5,-80,2018,235,0.04
42,-81.875,2018,235,1.14
42,-81.25,2018,235,0.5
42,-80.625,2018,235,2.16
42,-80,2018,235,1.15
42.5,-81.875,2018,235,1.51
42.5,-81.25,2018,235,2.85
42.5,-80.625,2018,235,2.05
42.5,-80,2018,235,4.64
41,-81.875,2018,236,0.02
41,-81.25,2018,236,0
41,-80.625,2018,236,0
41,-80,2018,236,0
41.5,-81.875,2018,236,0.09
41.5,-81.25,2018,236,0
41.5,-80.625,2018,236,0
41.5,-80,2018,236,0
42,-81.875,2018,236,0.27
42,-81.25,2018,236,0.01
42,-80.625,2018,236,0
42,-80,2018,236,0
42.5,-81.875,2018,236,0.13
42.5,-81.25,2018,236,0
42.5,-80.625,2018,236,0
42.5,-80,2018,236,0
41,-81.875,2018,237,4.64
41,-81.25,2018,237,2.1
41,-80.625,2018,237,0.75
41,-80,2018,237,0.22
41.5,-81.875,2018,237,5.4
41.5,-81.25,2018,237,2.69
41.5,-80.625,2018,237,1.92
41.5,-80,2018,237,0.18
42,-81.875,2018,237,1.27
42,-81.25,2018,237,0.27
42,-80.625,2018,237,0.22
42,-80,2018,237,0.33
42.5,-81.875,2018,237,0.57
42.5,-81.25,2018,237,1.07
42.5,-80.625,2018,237,1.18
42.5,-80,2018,237,1.1
41,-81.875,2018,238,5.12
41,-81.25,2018,238,2.45
41,-80.625,2018,238,1.19
41,-80,2018,238,0.68
41.5,-81.875,2018,238,6.46
41.5,-81.25,2018,238,2.45
41.5,-80.625,2018,238,1.76
41.5,-80,2018,238,0.75
42,-81.875,2018,238,5.49
42,-81.25,2018,238,1.3
42,-80.625,2018,238,0.66
42,-80,2018,238,1.22
42.5,-81.875,2018,238,1.57
42.5,-81.25,2018,238,0.67
42.5,-80.625,2018,238,0.8
42.5,-80,2018,238,1.18
41,-81.875,2018,239,0.16
41,-81.25,2018,239,0.24
41,-80.625,2018,239,0.21
41,-80,2018,239,0.48
41.5,-81.875,2018,239,0.61
41.5,-81.25,2018,239,0.79
41.5,-80.625,2018,239,0.81
41.5,-80,2018,239,1.23
42,-81.875,2018,239,1.89
42,-81.25,2018,239,3.31
42,-80.625,2018,239,3.33
42,-80,2018,239,3.59
42.5,-81.875,2018,239,5.77
42.5,-81.25,2018,239,9.41
42.5,-80.625,2018,239,8.28
42.5,-80,2018,239,7.15
41,-81.875,2018,240,0.01
41,-81.25,2018,240,0.01
41,-80.625,2018,240,0.01
41,-80,2018,240,0.08
41.5,-81.875,2018,240,0.11
41.5,-81.25,2018,240,0.03
41.5,-80.625,2018,240,0.06
41.5,-80,2018,240,0.13
42,-81.875,2018,240,0.42
42,-81.25,2018,240,0.26
42,-80.625,2018,240,0.52
42,-80,2018,240,0.43
42.5,-81.875,2018,240,1.53
42.5,-81.25,2018,240,1.36
42.5,-80.625,2018,240,1.35
42.5,-80,2018,240,1.18
41,-81.875,2018,241,8.77
41,-81.25,2018,241,9.51
41,-80.625,2018,241,12.77
41,-80,2018,241,14.67
41.5,-81.875,2018,241,11.57
41.5,-81.25,2018,241,16.05
41.5,-80.625,2018,241,15.61
41.5,-80,2018,241,16.64
42,-81.875,2018,241,2.5
42,-81.25,2018,241,12.68
42,-80.625,2018,241,6.34
42,-80,2018,241,12.38
42.5,-81.875,2018,241,0.69
42.5,-81.25,2018,241,0.42
42.5,-80.625,2018,241,3.37
42.5,-80,2018,241,2.36
41,-81.875,2018,242,5.28
41,-81.25,2018,242,6.02
41,-80.625,2018,242,4
41,-80,2018,242,3.33
41.5,-81.875,2018,242,4.51
41.5,-81.25,2018,242,2.11
41.5,-80.625,2018,242,2.91
41.5,-80,2018,242,1.9
42,-81.875,2018,242,11.44
42,-81.25,2018,242,3.11
42,-80.625,2018,242,9.24
42,-80,2018,242,2.9
42.5,-81.875,2018,242,6.7
42.5,-81.25,2018,242,8.02
42.5,-80.625,2018,242,5.28
42.5,-80,2018,242,6.47
41,-81.875,2018,243,0
41,-81.25,2018,243,0
41,-80.625,2018,243,0
41,-80,2018,243,0.03
41.5,-81.875,2018,243,0.03
41.5,-81.25,2018,243,0
41.5,-80.625,2018,243,0.01
41.5,-80,2018,243,0
42,-81.875,2018,243,0.13
42,-81.25,2018,243,0.1
42,-80.625,2018,243,0.31
42,-80,2018,243,0.3
42.5,-81.875,2018,243,0.76
42.5,-81.25,2018,243,1.47
42.5,-80.625,2018,243,1.18
42.5,-80,2018,243,1.02
41,-81.875,2018,244,0.41
41,-81.25,2018,244,0.08
41,-80.625,2018,244,0.06
41,-80,2018,244,0.33
41.5,-81.875,2018,244,0.58
41.5,-81.25,2018,244,0.07
41.5,-80.625,2018,244,0.05
41.5,-80,2018,244,0.2
42,-81.875,2018,244,0.5
42,-81.25,2018,244,0.07
42,-80.625,2018,244,0.04
42,-80,2018,244,0.1
42.5,-81.875,2018,244,0.33
42.5,-81.25,2018,244,0.12
42.5,-80.625,2018,244,0.22
42.5,-80,2018,244,0.08
41,-81.875,2018,245,0.05
41,-81.25,2018,245,0.04
41,-80.625,2018,245,0.01
41,-80,2018,245,0.1
41.5,-81.875,2018,245,0.25
41.5,-81.25,2018,245,0.09
41.5,-80.625,2018,245,0.09
41.5,-80,2018,245,0.81
42,-81.875,2018,245,0.65
42,-81.25,2018,245,0.46
42,-80.625,2018,245,0.31
42,-80,2018,245,2.44
42.5,-81.875,2018,245,0.8
42.5,-81.25,2018,245,0.08
42.5,-80.625,2018,245,0.35
42.5,-80,2018,245,0.78
41,-81.875,2018,246,1.81
41,-81.25,2018,246,3.43
41,-80.625,2018,246,4.38
41,-80,2018,246,3.33
41.5,-81.875,2018,246,2.23
41.5,-81.25,2018,246,3.61
41.5,-80.625,2018,246,3.73
41.5,-80,2018,246,3.5
42,-81.875,2018,246,3.74
42,-81.25,2018,246,1.91
42,-80.625,2018,246,1.6
42,-80,2018,246,3.47
42.5,-81.875,2018,246,2.58
42.5,-81.25,2018,246,1.1
42.5,-80.625,2018,246,1.44
42.5,-80,2018,246,6.24
41,-81.875,2018,247,0.23
41,-81.25,2018,247,0.25
41,-80.625,2018,247,0.17
41,-80,2018,247,0.28
41.5,-81.875,2018,247,0.54
41.5,-81.25,2018,247,1.12
41.5,-80.625,2018,247,1.05
41.5,-80,2018,247,0.34
42,-81.875,2018,247,1.01
42,-81.25,2018,247,0.52
42,-80.625,2018,247,0.61
42,-80,2018,247,0.54
42.5,-81.875,2018,247,1.12
42.5,-81.25,2018,247,0.68
42.5,-80.625,2018,247,0.62
42.5,-80,2018,247,1
41,-81.875,2018,248,0.62
41,-81.25,2018,248,0.14
41,-80.625,2018,248,0.1
41,-80,2018,248,0.24
41.5,-81.875,2018,248,1.05
41.5,-81.25,2018,248,0.38
41.5,-80.625,2018,248,0.37
41.5,-80,2018,248,0.22
42,-81.875,2018,248,0.54
42,-81.25,2018,248,0.37
42,-80.625,2018,248,0.63
42,-80,2018,248,0.25
42.5,-81.875,2018,248,0.37
42.5,-81.25,2018,248,0.55
42.5,-80.625,2018,248,0.49
42.5,-80,2018,248,0.27
41,-81.875,2018,249,5.99
41,-81.25,2018,249,5.47
41,-80.625,2018,249,5.32
41,-80,2018,249,4.38
41.5,-81.875,2018,249,4.6
41.5,-81.25,2018,249,3.31
41.5,-80.625,2018,249,3.06
41.5,-80,2018,249,2.57
42,-81.875,2018,249,2.53
42,-81.25,2018,249,0.85
42,-80.625,2018,249,1.33
42,-80,2018,249,0.88
42.5,-81.875,2018,249,1.37
42.5,-81.25,2018,249,0.6
42.5,-80.625,2018,249,0.58
42.5,-80,2018,249,0.31
41,-81.875,2018,250,5.11
41,-81.25,2018,250,3.54
41,-80.625,2018,250,2.2
41,-80,2018,250,2.15
41.5,-81.875,2018,250,4.34
41.5,-81.25,2018,250,3.55
41.5,-80.625,2018,250,3.1
41.5,-80,2018,250,1.56
42,-81.875,2018,250,1.8
42,-81.25,2018,250,0.44
42,-80.625,2018,250,0.63
42,-80,2018,250,0.4
42.5,-81.875,2018,250,0.43
42.5,-81.25,2018,250,0.07
42.5,-80.625,2018,250,0.12
42.5,-80,2018,250,0.02
41,-81.875,2018,251,9.91
41,-81.25,2018,251,10.59
41,-80.625,2018,251,10.97
41,-80,2018,251,9.83
41.5,-81.875,2018,251,2.53
41.5,-81.25,2018,251,1.69
41.5,-80.625,2018,251,1.77
41.5,-80,2018,251,2.8
42,-81.875,2018,251,0.92
42,-81.25,2018,251,0.11
42,-80.625,2018,251,0.23
42,-80,2018,251,0.37
42.5,-81.875,2018,251,0.11
42.5,-81.25,2018,251,0.09
42.5,-80.625,2018,251,0.06
42.5,-80,2018,251,0.05
41,-81.875,2018,252,54.79
41,-81.25,2018,252,67.99
41,-80.625,2018,252,75.6
41,-80,2018,252,70.35
41.5,-81.875,2018,252,37.61
41.5,-81.25,2018,252,56.93
41.5,-80.625,2018,252,56.75
41.5,-80,2018,252,56.54
42,-81.875,2018,252,7.43
42,-81.25,2018,252,30.19
42,-80.625,2018,252,19.56
42,-80,2018,252,32.8
42.5,-81.875,2018,252,0.85
42.5,-81.25,2018,252,1.67
42.5,-80.625,2018,252,7.51
42.5,-80,2018,252,6.11
41,-81.875,2018,253,5.31
41,-81.25,2018,253,8.07
41,-80.625,2018,253,10.99
41,-80,2018,253,17.91
41.5,-81.875,2018,253,9.34
41.5,-81.25,2018,253,6.09
41.5,-80.625,2018,253,8.4
41.5,-80,2018,253,12.49
42,-81.875,2018,253,21.75
42,-81.25,2018,253,10.24
42,-80.625,2018,253,20.57
42,-80,2018,253,15.21
42.5,-81.875,2018,253,14.01
42.5,-81.25,2018,253,21.52
42.5,-80.625,2018,253,16.21
42.5,-80,2018,253,25.27
41,-81.875,2018,254,0.46
41,-81.25,2018,254,0.29
41,-80.625,2018,254,0.25
41,-80,2018,254,0.21
41.5,-81.875,2018,254,1.42
41.5,-81.25,2018,254,0.89
41.5,-80.625,2018,254,0.94
41.5,-80,2018,254,0.31
42,-81.875,2018,254,2.19
42,-81.25,2018,254,1.17
42,-80.625,2018,254,2.28
42,-80,2018,254,1.17
42.5,-81.875,2018,254,2.17
42.5,-81.25,2018,254,3.4
42.5,-80.625,2018,254,2.61
42.5,-80,2018,254,2.88
41,-81.875,2018,255,0.04
41,-81.25,2018,255,0.01
41,-80.625,2018,255,0.02
41,-80,2018,255,0.12
41.5,-81.875,2018,255,0.81
41.5,-81.25,2018,255,0.06
41.5,-80.625,2018,255,0.06
41.5,-80,2018,255,0.04
42,-81.875,2018,255,4.36
42,-81.25,2018,255,0.51
42,-80.625,2018,255,0.49
42,-80,2018,255,0.32
42.5,-81.875,2018,255,3.05
42.5,-81.25,2018,255,1.28
42.5,-80.625,2018,255,1.01
42.5,-80,2018,255,0.9
41,-81.875,2018,256,0.02
41,-81.25,2018,256,0.02
41,-80.625,2018,256,0
41,-80,2018,256,0.04
41.5,-81.875,2018,256,0.26
41.5,-81.25,2018,256,0.09
41.5,-80.625,2018,256,0.07
41.5,-80,2018,256,0.11
42,-81.875,2018,256,1.44
42,-81.25,2018,256,0.54
42,-80.625,2018,256,0.48
42,-80,2018,256,0.49
42.5,-81.875,2018,256,1.66
42.5,-81.25,2018,256,1.8
42.5,-80.625,2018,256,1.5
42.5,-80,2018,256,1.27
41,-81.875,2018,257,0.07
41,-81.25,2018,257,0
41,-80.625,2018,257,0
41,-80,2018,257,0.01
41.5,-81.875,2018,257,0.33
41.5,-81.25,2018,257,0.03
41.5,-80.625,2018,257,0.04
41.5,-80,2018,257,0.01
42,-81.875,2018,257,0.31
42,-81.25,2018,257,0.12
42,-80.625,2018,257,0.35
42,-80,2018,257,0.23
42.5,-81.875,2018,257,0.71
42.5,-81.25,2018,257,1.17
42.5,-80.625,2018,257,0.92
42.5,-80,2018,257,0.74
41,-81.875,2018,258,0.03
41,-81.25,2018,258,0.01
41,-80.625,2018,258,0
41,-80,2018,258,0.01
41.5,-81.875,2018,258,0.67
41.5,-81.25,2018,258,0.33
41.5,-80.625,2018,258,0.08
41.5,-80,2018,258,0.59
42,-81.875,2018,258,3.75
42,-81.25,2018,258,3.39
42,-80.625,2018,258,0.91
42,-80,2018,258,1.39
42.5,-81.875,2018,258,2.35
42.5,-81.25,2018,258,0.36
42.5,-80.625,2018,258,0.92
42.5,-80,2018,258,0.47
41,-81.875,2018,259,0.01
41,-81.25,2018,259,0
41,-80.625,2018,259,0
41,-80,2018,259,0
41.5,-81.875,2018,259,0.48
41.5,-81.25,2018,259,0.05
41.5,-80.625,2018,259,0.19
41.5,-80,2018,259,0.02
42,-81.875,2018,259,2.8
42,-81.25,2018,259,1.71
42,-80.625,2018,259,4.77
42,-80,2018,259,4.37
42.5,-81.875,2018,259,11.83
42.5,-81.25,2018,259,23.29
42.5,-80.625,2018,259,18.17
42.5,-80,2018,259,14.08
41,-81.875,2018,260,9.11
41,-81.25,2018,260,16.89
41,-80.625,2018,260,20.16
41,-80,2018,260,24.08
41.5,-81.875,2018,260,2.2
41.5,-81.25,2018,260,4.97
41.5,-80.625,2018,260,6.73
41.5,-80,2018,260,15.8
42,-81.875,2018,260,0.27
42,-81.25,2018,260,1.82
42,-80.625,2018,260,2.45
42,-80,2018,260,6.91
42.5,-81.875,2018,260,0.15
42.5,-81.25,2018,260,0.15
42.5,-80.625,2018,260,0.75
42.5,-80,2018,260,2.69
41,-81.875,2018,261,0.47
41,-81.25,2018,261,0.5
41,-80.625,2018,261,0.6
41,-80,2018,261,0.72
41.5,-81.875,2018,261,0.38
41.5,-81.25,2018,261,0.32
41.5,-80.625,2018,261,0.33
41.5,-80,2018,261,0.38
42,-81.875,2018,261,0.3
42,-81.25,2018,261,0.27
42,-80.625,2018,261,0.38
42,-80,2018,261,0.46
42.5,-81.875,2018,261,0.83
42.5,-81.25,2018,261,0.43
42.5,-80.625,2018,261,0.49
42.5,-80,2018,261,0.94
41,-81.875,2018,262,4.14
41,-81.25,2018,262,3.01
41,-80.625,2018,262,1.32
41,-80,2018,262,0.57
41.5,-81.875,2018,262,2.41
41.5,-81.25,2018,262,0.87
41.5,-80.625,2018,262,0.52
41.5,-80,2018,262,0.19
42,-81.875,2018,262,1.17
42,-81.25,2018,262,0.1
42,-80.625,2018,262,0.22
42,-80,2018,262,0.13
42.5,-81.875,2018,262,0.36
42.5,-81.25,2018,262,0.15
42.5,-80.625,2018,262,0.19
42.5,-80,2018,262,0.08
41,-81.875,2018,263,0.87
41,-81.25,2018,263,0.49
41,-80.625,2018,263,0.48
41,-80,2018,263,0.18
41.5,-81.875,2018,263,1.45
41.5,-81.25,2018,263,3.86
41.5,-80.625,2018,263,3.19
41.5,-80,2018,263,0.66
42,-81.875,2018,263,0.93
42,-81.25,2018,263,3.21
42,-80.625,2018,263,1.41
42,-80,2018,263,1.39
42.5,-81.875,2018,263,1.54
42.5,-81.25,2018,263,2.72
42.5,-80.625,2018,263,2.68
42.5,-80,2018,263,1.93
41,-81.875,2018,264,7.25
41,-81.25,2018,264,9.07
41,-80.625,2018,264,7.97
41,-80,2018,264,7.43
41.5,-81.875,2018,264,3.68
41.5,-81.25,2018,264,5.7
41.5,-80.625,2018,264,5.96
41.5,-80,2018,264,7.58
42,-81.875,2018,264,3.46
42,-81.25,2018,264,9.57
42,-80.625,2018,264,9.09
42,-80,2018,264,8.87
42.5,-81.875,2018,264,7.09
42.5,-81.25,2018,264,10.34
42.5,-80.625,2018,264,9.62
42.5,-80,2018,264,7.07
41,-81.875,2018,265,0.02
41,-81.25,2018,265,0.03
41,-80.625,2018,265,0.04
41,-80,2018,265,0.11
41.5,-81.875,2018,265,0.53
41.5,-81.25,2018,265,0.08
41.5,-80.625,2018,265,0.37
41.5,-80,2018,265,0.04
42,-81.875,2018,265,1.19
42,-81.25,2018,265,0.8
42,-80.625,2018,265,3.33
42,-80,2018,265,2.05
42.5,-81.875,2018,265,3.84
42.5,-81.25,2018,265,8.14
42.5,-80.625,2018,265,5.95
42.5,-80,2018,265,6.96
41,-81.875,2018,266,0.01
41,-81.25,2018,266,0.03
41,-80.625,2018,266,0.02
41,-80,2018,266,0.02
41.5,-81.875,2018,266,0
41.5,-81.25,2018,266,0
41.5,-80.625,2018,266,0
41.5,-80,2018,266,0
42,-81.875,2018,266,0
42,-81.25,2018,266,0
42,-80.625,2018,266,0
42,-80,2018,266,0
42.5,-81.875,2018,266,0
42.5,-81.25,2018,266,0
42.5,-80.625,2018,266,0
42.5,-80,2018,266,0
41,-81.875,2018,267,19.97
41,-81.25,2018,267,13.6
41,-80.625,2018,267,9.28
41,-80,2018,267,8.27
41.5,-81.875,2018,267,10.96
41.5,-81.25,2018,267,10.95
41.5,-80.625,2018,267,9.47
41.5,-80,2018,267,6.45
42,-81.875,2018,267,1.79
42,-81.25,2018,267,5.13
42,-80.625,2018,267,3.09
42,-80,2018,267,3.96
42.5,-81.875,2018,267,1.47
42.5,-81.25,2018,267,2.58
42.5,-80.625,2018,267,3.07
42.5,-80,2018,267,2.21
41,-81.875,2018,268,10.97
41,-81.25,2018,268,11.8
41,-80.625,2018,268,12.47
41,-80,2018,268,12.56
41.5,-81.875,2018,268,14.54
41.5,-81.25,2018,268,14.39
41.5,-80.625,2018,268,14.34
41.5,-80,2018,268,13.44
42,-81.875,2018,268,12.42
42,-81.25,2018,268,14.54
42,-80.625,2018,268,14.28
42,-80,2018,268,13.53
42.5,-81.875,2018,268,8.5
42.5,-81.25,2018,268,10.68
42.5,-80.625,2018,268,10.25
42.5,-80,2018,268,12.25
41,-81.875,2018,269,5.66
41,-81.25,2018,269,5.44
41,-80.625,2018,269,3.71
41,-80,2018,269,4.55
41.5,-81.875,2018,269,10.8
41.5,-81.25,2018,269,10.93
41.5,-80.625,2018,269,11.54
41.5,-80,2018,269,11.2
42,-81.875,2018,269,16.97
42,-81.25,2018,269,17.97
42,-80.625,2018,269,19.03
42,-80,2018,269,13.99
42.5,-81.875,2018,269,13.1
42.5,-81.25,2018,269,12.21
42.5,-80.625,2018,269,11.84
42.5,-80,2018,269,8.56
41,-81.875,2018,270,0.17
41,-81.25,2018,270,0.41
41,-80.625,2018,270,0.83
41,-80,2018,270,1.69
41.5,-81.875,2018,270,0.29
41.5,-81.25,2018,270,0.08
41.5,-80.625,2018,270,0.32
41.5,-80,2018,270,0.62
42,-81.875,2018,270,0.56
42,-81.25,2018,270,0.41
42,-80.625,2018,270,1.7
42,-80,2018,270,0.9
42.5,-81.875,2018,270,1.74
42.5,-81.25,2018,270,3.88
42.5,-80.625,2018,270,2.7
42.5,-80,2018,270,2.09
41,-81.875,2018,271,0.15
41,-81.25,2018,271,0.21
41,-80.625,2018,271,0.08
41,-80,2018,271,0.08
41.5,-81.875,2018,271,0.07
41.5,-81.25,2018,271,0.09
41.5,-80.625,2018,271,0.12
41.5,-80,2018,271,0.17
42,-81.875,2018,271,0.08
42,-81.25,2018,271,0.12
42,-80.625,2018,271,0.21
42,-80,2018,271,0.56
42.5,-81.875,2018,271,0.33
42.5,-81.25,2018,271,0.7
42.5,-80.625,2018,271,0.82
42.5,-80,2018,271,2.74
41,-81.875,2018,272,0
41,-81.25,2018,272,0
41,-80.625,2018,272,0
41,-80,2018,272,0.01
41.5,-81.875,2018,272,0
41.5,-81.25,2018,272,0
41.5,-80.625,2018,272,0
41.5,-80,2018,272,0
42,-81.875,2018,272,0
42,-81.25,2018,272,0
42,-80.625,2018,272,0.01
42,-80,2018,272,0.02
42.5,-81.875,2018,272,0.02
42.5,-81.25,2018,272,0.08
42.5,-80.625,2018,272,0.06
42.5,-80,2018,272,0.13
41,-81.875,2018,273,0.01
41,-81.25,2018,273,0.04
41,-80.625,2018,273,0.07
41,-80,2018,273,0.12
41.5,-81.875,2018,273,0.1
41.5,-81.25,2018,273,0.06
41.5,-80.625,2018,273,0.07
41.5,-80,2018,273,0.36
42,-81.875,2018,273,0.65
42,-81.25,2018,273,0.49
42,-80.625,2018,273,0.47
42,-80,2018,273,1
42.5,-81.875,2018,273,1.81
42.5,-81.25,2018,273,1.96
42.5,-80.625,2018,273,1.94
42.5,-80,2018,273,2.2
41,-81.875,2018,274,0.12
41,-81.25,2018,274,0.26
41,-80.625,2018,274,0.13
41,-80,2018,274,0.33
41.5,-81.875,2018,274,0.25
41.5,-81.25,2018,274,0.73
41.5,-80.625,2018,274,0.67
41.5,-80,2018,274,2.09
42,-81.875,2018,274,1.05
42,-81.25,2018,274,2.69
42,-80.625,2018,274,1.39
42,-80,2018,274,4.74
42.5,-81.875,2018,274,3.35
42.5,-81.25,2018,274,1.82
42.5,-80.625,2018,274,2.89
42.5,-80,2018,274,3.16
41,-81.875,2018,275,4.31
41,-81.25,2018,275,6.21
41,-80.625,2018,275,4.88
41,-80,2018,275,6.27
41.5,-81.875,2018,275,2.78
41.5,-81.25,2018,275,8.3
41.5,-80.625,2018,275,7.72
41.5,-80,2018,275,11.22
42,-81.875,2018,275,2.18
42,-81.25,2018,275,16.51
42,-80.625,2018,275,7.06
42,-80,2018,275,12.88
42.5,-81.875,2018,275,4.81
42.5,-81.25,2018,275,2.95
42.5,-80.625,2018,275,6.58
42.5,-80,2018,275,9.83
41,-81.875,2018,276,0.16
41,-81.25,2018,276,0.05
41,-80.625,2018,276,0.05
41,-80,2018,276,0.17
41.5,-81.875,2018,276,1.77
41.5,-81.25,2018,276,0.33
41.5,-80.625,2018,276,1.17
41.5,-80,2018,276,0.3
42,-81.875,2018,276,3.58
42,-81.25,2018,276,2.12
42,-80.625,2018,276,8.37
42,-80,2018,276,2.83
42.5,-81.875,2018,276,7.34
42.5,-81.25,2018,276,10.58
42.5,-80.625,2018,276,7.77
42.5,-80,2018,276,7.62
41,-81.875,2018,277,5.34
41,-81.25,2018,277,7.39
41,-80.625,2018,277,7.53
41,-80,2018,277,8.64
41.5,-81.875,2018,277,2.37
41.5,-81.25,2018,277,3.47
41.5,-80.625,2018,277,3.55
41.5,-80,2018,277,6.1
42,-81.875,2018,277,0.66
42,-81.25,2018,277,3.37
42,-80.625,2018,277,2.6
42,-80,2018,277,4.99
42.5,-81.875,2018,277,1.87
42.5,-81.25,2018,277,3.43
42.5,-80.625,2018,277,3.28
42.5,-80,2018,277,3.68
41,-81.875,2018,278,2.34
41,-81.25,2018,278,1.01
41,-80.625,2018,278,0.59
41,-80,2018,278,0.36
41.5,-81.875,2018,278,2.17
41.5,-81.25,2018,278,1.41
41.5,-80.625,2018,278,1.21
41.5,-80,2018,278,0.68
42,-81.875,2018,278,0.76
42,-81.25,2018,278,1.39
42,-80.625,2018,278,1.54
42,-80,2018,278,1.76
42.5,-81.875,2018,278,1.65
42.5,-81.25,2018,278,2.93
42.5,-80.625,2018,278,2.57
42.5,-80,2018,278,3.15
41,-81.875,2018,279,11.16
41,-81.25,2018,279,8.92
41,-80.625,2018,279,6.52
41,-80,2018,279,6.47
41.5,-81.875,2018,279,10.79
41.5,-81.25,2018,279,11.04
41.5,-80.625,2018,279,10.08
41.5,-80,2018,279,10.46
42,-81.875,2018,279,3.65
42,-81.25,2018,279,10.59
42,-80.625,2018,279,6.32
42,-80,2018,279,11.82
42.5,-81.875,2018,279,3.3
42.5,-81.25,2018,279,5.17
42.5,-80.625,2018,279,6.32
42.5,-80,2018,279,6.98
41,-81.875,2018,280,3.82
41,-81.25,2018,280,2.12
41,-80.625,2018,280,1.32
41,-80,2018,280,1.22
41.5,-81.875,2018,280,8.82
41.5,-81.25,2018,280,5.89
41.5,-80.625,2018,280,5.93
41.5,-80,2018,280,3.83
42,-81.875,2018,280,13.14
42,-81.25,2018,280,11.44
42,-80.625,2018,280,13.35
42,-80,2018,280,7.73
42.5,-81.875,2018,280,9.93
42.5,-81.25,2018,280,11.39
42.5,-80.625,2018,280,9.72
42.5,-80,2018,280,12.1
41,-81.875,2018,281,0.06
41,-81.25,2018,281,0.02
41,-80.625,2018,281,0.01
41,-80,2018,281,0.03
41.5,-81.875,2018,281,0.12
41.5,-81.25,2018,281,0.05
41.5,-80.625,2018,281,0.07
41.5,-80,2018,281,0.09
42,-81.875,2018,281,0.51
42,-81.25,2018,281,0.44
42,-80.625,2018,281,0.87
42,-80,2018,281,0.86
42.5,-81.875,2018,281,2.12
42.5,-81.25,2018,281,3.67
42.5,-80.625,2018,281,3.3
42.5,-80,2018,281,2.57
