-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,PRECTOTCORR
42.5,-82.5,2018,240,1.44
41,-83.75,2018,241,1.88
41,-83.125,2018,241,4.86
41,-82.5,2018,241,7.54
41.5,-83.75,2018,241,0.82
41.5,-83.125,2018,241,3.84
41.5,-82.5,2018,241,8.88
42,-83.75,2018,241,1.5
42,-83.125,2018,241,2.52
42,-82.5,2018,241,3.46
42.5,-83.75,2018,241,8.61
42.5,-83.125,2018,241,4.3
42.5,-82.5,2018,241,2.1
41,-83.75,2018,242,0.13
41,-83.125,2018,242,0.63
41,-82.5,2018,242,3.04
41.5,-83.75,2018,242,0.01
41.5,-83.125,2018,242,0.3
41.5,-82.5,2018,242,2.38
42,-83.75,2018,242,0
42,-83.125,2018,242,1.18
42,-82.5,2018,242,5.78
42.5,-83.75,2018,242,0.04
42.5,-83.125,2018,242,0.99
42.5,-82.5,2018,242,3.92
41,-83.75,2018,243,0
41,-83.125,2018,243,0
41,-82.5,2018,243,0
41.5,-83.75,2018,243,0
41.5,-83.125,2018,243,0.01
41.5,-82.5,2018,243,0.03
42,-83.75,2018,243,0.04
42,-83.125,2018,243,0.04
42,-82.5,2018,243,0.05
42.5,-83.75,2018,243,0.09
42.5,-83.125,2018,243,0.06
42.5,-82.5,2018,243,0.05
41,-83.75,2018,244,1.75
41,-83.125,2018,244,0.73
41,-82.5,2018,244,0.79
41.5,-83.75,2018,244,3.64
41.5,-83.125,2018,244,2.64
41.5,-82.5,2018,244,1.54
42,-83.75,2018,244,16.16
42,-83.125,2018,244,7.17
42,-82.5,2018,244,2.6
42.5,-83.75,2018,244,19.09
42.5,-83.125,2018,244,10.38
42.5,-82.5,2018,244,3.03
41,-83.75,2018,245,0.04
41,-83.125,2018,245,0.03
41,-82.5,2018,245,0.1
41.5,-83.75,2018,245,0.2
41.5,-83.125,2018,245,0.5
41.5,-82.5,2018,245,0.67
42,-83.75,2018,245,1.87
42,-83.125,2018,245,1.61
42,-82.5,2018,245,1.52
42.5,-83.75,2018,245,4.01
42.5,-83.125,2018,245,2.64
42.5,-82.5,2018,245,2.51
41,-83.75,2018,246,1.43
41,-83.125,2018,246,1.21
41,-82.5,2018,246,1.21
41.5,-83.75,2018,246,6.83
41.5,-83.125,2018,246,6.34
41.5,-82.5,2018,246,3.77
42,-83.75,2018,246,11.37
42,-83.125,2018,246,10.37
42,-82.5,2018,246,6.43
42.5,-83.75,2018,246,10.17
42.5,-83.125,2018,246,8.65
42.5,-82.5,2018,246,6.27
41,-83.75,2018,247,0.03
41,-83.125,2018,247,0
41,-82.5,2018,247,0.03
41.5,-83.75,2018,247,0.02
41.5,-83.125,2018,247,0.13
41.5,-82.5,2018,247,0.46
42,-83.75,2018,247,0.13
42,-83.125,2018,247,0.91
42,-82.5,2018,247,1.69
42.5,-83.75,2018,247,0.48
42.5,-83.125,2018,247,1.59
42.5,-82.5,2018,247,2.48
41,-83.75,2018,248,0.22
41,-83.125,2018,248,0.75
41,-82.5,2018,248,1.2
41.5,-83.75,2018,248,0.65
41.5,-83.125,2018,248,0.98
41.5,-82.5,2018,248,1.28
42,-83.75,2018,248,6.54
42,-83.125,2018,248,3.51
42,-82.5,2018,248,0.91
42.5,-83.75,2018,248,8.66
42.5,-83.125,2018,248,5.69
42.5,-82.5,2018,248,1.31
41,-83.75,2018,249,5.39
41,-83.125,2018,249,4.47
41,-82.5,2018,249,5.71
41.5,-83.75,2018,249,1.21
41.5,-83.125,2018,249,3.38
41.5,-82.5,2018,249,5.74
42,-83.75,2018,249,0.91
42,-83.125,2018,249,2.08
42,-82.5,2018,249,3.59
42.5,-83.75,2018,249,0.68
42.5,-83.125,2018,249,1.18
42.5,-82.5,2018,249,2.26
41,-83.75,2018,250,7.34
41,-83.125,2018,250,6.37
41,-82.5,2018,250,6.34
41.5,-83.75,2018,250,1.9
41.5,-83.125,2018,250,2.58
41.5,-82.5,2018,250,4.19
42,-83.75,2018,250,0.47
42,-83.125,2018,250,0.84
42,-82.5,2018,250,1.9
42.5,-83.75,2018,250,0.29
42.5,-83.125,2018,250,0.33
42.5,-82.5,2018,250,0.71
41,-83.75,2018,251,7.74
41,-83.125,2018,251,7.47
41,-82.5,2018,251,9.21
41.5,-83.75,2018,251,1.16
41.5,-83.125,2018,251,1.68
41.5,-82.5,2018,251,2.46
42,-83.75,2018,251,1.76
42,-83.125,2018,251,1.8
42,-82.5,2018,251,0.99
42.5,-83.75,2018,251,0.65
42.5,-83.125,2018,251,0.5
42.5,-82.5,2018,251,0.26
41,-83.75,2018,252,19.69
41,-83.125,2018,252,27.63
41,-82.5,2018,252,38.89
41.5,-83.75,2018,252,20.31
41.5,-83.125,2018,252,21.96
41.5,-82.5,2018,252,26.91
42,-83.75,2018,252,5.89
42,-83.125,2018,252,9.32
42,-82.5,2018,252,9.03
42.5,-83.75,2018,252,2.54
42.5,-83.125,2018,252,3.1
42.5,-82.5,2018,252,1.34
41,-83.75,2018,253,1.65
41,-83.125,2018,253,2
41,-82.5,2018,253,2.9
41.5,-83.75,2018,253,2.76
41.5,-83.125,2018,253,3.24
41.5,-82.5,2018,253,5.84
42,-83.75,2018,253,1.83
42,-83.125,2018,253,4.15
42,-82.5,2018,253,10.83
42.5,-83.75,2018,253,1.51
42.5,-83.125,2018,253,3.23
42.5,-82.5,2018,253,6.68
41,-83.75,2018,254,0.03
41,-83.125,2018,254,0.06
41,-82.5,2018,254,0.34
41.5,-83.75,2018,254,0.05
41.5,-83.125,2018,254,0.45
41.5,-82.5,2018,254,1.16
42,-83.75,2018,254,0.08
42,-83.125,2018,254,0.69
42,-82.5,2018,254,1.54
42.5,-83.75,2018,254,0.09
42.5,-83.125,2018,254,0.61
42.5,-82.5,2018,254,1.17
41,-83.75,2018,255,0
41,-83.125,2018,255,0.01
41,-82.5,2018,255,0.08
41.5,-83.75,2018,255,0.01
41.5,-83.125,2018,255,0.45
41.5,-82.5,2018,255,1.52
42,-83.75,2018,255,0.12
42,-83.125,2018,255,1.84
42,-82.5,2018,255,4.89
42.5,-83.75,2018,255,0.14
42.5,-83.125,2018,255,1.86
42.5,-82.5,2018,255,4.95
41,-83.75,2018,256,0
41,-83.125,2018,256,0
41,-82.5,2018,256,0.02
41.5,-83.75,2018,256,0.01
41.5,-83.125,2018,256,0.14
41.5,-82.5,2018,256,0.49
42,-83.75,2018,256,0.08
42,-83.125,2018,256,0.63
42,-82.5,2018,256,1.66
42.5,-83.75,2018,256,0.12
42.5,-83.125,2018,256,0.76
42.5,-82.5,2018,256,1.75
41,-83.75,2018,257,0
41,-83.125,2018,257,0.01
41,-82.5,2018,257,0.14
41.5,-83.75,2018,257,0.04
41.5,-83.125,2018,257,0.45
41.5,-82.5,2018,257,0.69
42,-83.75,2018,257,0.1
42,-83.125,2018,257,0.55
42,-82.5,2018,257,0.55
42.5,-83.75,2018,257,0.11
42.5,-83.125,2018,257,0.44
42.5,-82.5,2018,257,0.37
41,-83.75,2018,258,0
41,-83.125,2018,258,0
41,-82.5,2018,258,0.06
41.5,-83.75,2018,258,0.02
41.5,-83.125,2018,258,0.44
41.5,-82.5,2018,258,1.39
42,-83.75,2018,258,0.14
42,-83.125,2018,258,1.95
42,-82.5,2018,258,4.69
42.5,-83.75,2018,258,0.2
42.5,-83.125,2018,258,2.08
42.5,-82.5,2018,258,4.88
41,-83.75,2018,259,0
41,-83.125,2018,259,0
41,-82.5,2018,259,0.02
41.5,-83.75,2018,259,0
41.5,-83.125,2018,259,0.14
41.5,-82.5,2018,259,0.48
42,-83.75,2018,259,0.06
42,-83.125,2018,259,0.64
42,-82.5,2018,259,1.71
42.5,-83.75,2018,259,0.11
42.5,-83.125,2018,259,0.66
42.5,-82.5,2018,259,1.8
41,-83.75,2018,260,0.05
41,-83.125,2018,260,0.39
41,-82.5,2018,260,2.96
41.5,-83.75,2018,260,0
41.5,-83.125,2018,260,0.07
41.5,-82.5,2018,260,0.59
42,-83.75,2018,260,0.01
42,-83.125,2018,260,0.08
42,-82.5,2018,260,0.23
42.5,-83.75,2018,260,0.02
42.5,-83.125,2018,260,0.1
42.5,-82.5,2018,260,0.22
41,-83.75,2018,261,1.46
41,-83.125,2018,261,0.82
41,-82.5,2018,261,0.48
41.5,-83.75,2018,261,0.87
41.5,-83.125,2018,261,0.95
41.5,-82.5,2018,261,0.54
42,-83.75,2018,261,0.76
42,-83.125,2018,261,0.75
42,-82.5,2018,261,0.41
42.5,-83.75,2018,261,0.44
42.5,-83.125,2018,261,0.41
42.5,-82.5,2018,261,0.68
41,-83.75,2018,262,1.64
41,-83.125,2018,262,2.37
41,-82.5,2018,262,4.19
41.5,-83.75,2018,262,0.49
41.5,-83.125,2018,262,1.35
41.5,-82.5,2018,262,2.91
42,-83.75,2018,262,0.5
42,-83.125,2018,262,0.72
42,-82.5,2018,262,1.56
42.5,-83.75,2018,262,0.15
42.5,-83.125,2018,262,0.21
42.5,-82.5,2018,262,0.41
41,-83.75,2018,263,0.63
41,-83.125,2018,263,0.09
41,-82.5,2018,263,0.34
41.5,-83.75,2018,263,1.86
41.5,-83.125,2018,263,2.77
41.5,-82.5,2018,263,2.26
42,-83.75,2018,263,9.97
42,-83.125,2018,263,11.99
42,-82.5,2018,263,5.2
42.5,-83.75,2018,263,21.17
42.5,-83.125,2018,263,16.88
42.5,-82.5,2018,263,5.34
41,-83.75,2018,264,1.43
41,-83.125,2018,264,4.23
41,-82.5,2018,264,5.51
41.5,-83.75,2018,264,0.44
41.5,-83.125,2018,264,1.32
41.5,-82.5,2018,264,2.27
42,-83.75,2018,264,0.36
42,-83.125,2018,264,1.01
42,-82.5,2018,264,2.29
42.5,-83.75,2018,264,0.82
42.5,-83.125,2018,264,1.46
42.5,-82.5,2018,264,3.52
41,-83.75,2018,265,0
41,-83.125,2018,265,0
41,-82.5,2018,265,0.01
41.5,-83.75,2018,265,0
41.5,-83.125,2018,265,0
41.5,-82.5,2018,265,0.03
42,-83.75,2018,265,0
42,-83.125,2018,265,0.02
42,-82.5,2018,265,0.09
42.5,-83.75,2018,265,0
42.5,-83.125,2018,265,0.02
42.5,-82.5,2018,265,0.06
41,-83.75,2018,266,0
41,-83.125,2018,266,0
41,-82.5,2018,266,0
41.5,-83.75,2018,266,0
41.5,-83.125,2018,266,0
41.5,-82.5,2018,266,0
42,-83.75,2018,266,0.02
42,-83.125,2018,266,0.01
42,-82.5,2018,266,0
42.5,-83.75,2018,266,0.02
42.5,-83.125,2018,266,0.01
42.5,-82.5,2018,266,0
41,-83.75,2018,267,8.76
41,-83.125,2018,267,15.48
41,-82.5,2018,267,20.44
41.5,-83.75,2018,267,5.07
41.5,-83.125,2018,267,10.06
41.5,-82.5,2018,267,11.79
42,-83.75,2018,267,5.33
42,-83.125,2018,267,9.45
42,-82.5,2018,267,4.92
42.5,-83.75,2018,267,5.48
42.5,-83.125,2018,267,7.51
42.5,-82.5,2018,267,2.22
41,-83.75,2018,268,10.21
41,-83.125,2018,268,8.12
41,-82.5,2018,268,9.06
41.5,-83.75,2018,268,15.69
41.5,-83.125,2018,268,14.11
41.5,-82.5,2018,268,13.14
42,-83.75,2018,268,13.47
42,-83.125,2018,268,15.16
42,-82.5,2018,268,12.18
42.5,-83.75,2018,268,8.18
42.5,-83.125,2018,268,11.4
42.5,-82.5,2018,268,9.02
41,-83.75,2018,269,3.36
41,-83.125,2018,269,4.57
41,-82.5,2018,269,5.13
41.5,-83.75,2018,269,2.47
41.5,-83.125,2018,269,3.26
41.5,-82.5,2018,269,7.03
42,-83.75,2018,269,1.94
42,-83.125,2018,269,4.23
42,-82.5,2018,269,10.59
42.5,-83.75,2018,269,1.8
42.5,-83.125,2018,269,4.36
42.5,-82.5,2018,269,9.21
41,-83.75,2018,270,0
41,-83.125,2018,270,0.01
41,-82.5,2018,270,0.04
41.5,-83.75,2018,270,0
41.5,-83.125,2018,270,0
41.5,-82.5,2018,270,0.01
42,-83.75,2018,270,0
42,-83.125,2018,270,0
42,-82.5,2018,270,0.01
42.5,-83.75,2018,270,0
42.5,-83.125,2018,270,0
42.5,-82.5,2018,270,0.01
41,-83.75,2018,271,0.01
41,-83.125,2018,271,0.01
41,-82.5,2018,271,0.09
41.5,-83.75,2018,271,0.02
41.5,-83.125,2018,271,0.07
41.5,-82.5,2018,271,0.08
42,-83.75,2018,271,0.46
42,-83.125,2018,271,0.47
42,-82.5,2018,271,0.21
42.5,-83.75,2018,271,1.27
42.5,-83.125,2018,271,1.07
42.5,-82.5,2018,271,0.43
41,-83.75,2018,272,0
41,-83.125,2018,272,0
41,-82.5,2018,272,0
41.5,-83.75,2018,272,0
41.5,-83.125,2018,272,0.02
41.5,-82.5,2018,272,0
42,-83.75,2018,272,0.2
42,-83.125,2018,272,0.31
42,-82.5,2018,272,0.01
42.5,-83.75,2018,272,1.19
42.5,-83.125,2018,272,0.96
42.5,-82.5,2018,272,0.05
41,-83.75,2018,273,0.03
41,-83.125,2018,273,0.01
41,-82.5,2018,273,0.02
41.5,-83.75,2018,273,0.27
41.5,-83.125,2018,273,0.24
41.5,-82.5,2018,273,0.25
42,-83.75,2018,273,2.83
42,-83.125,2018,273,2.27
42,-82.5,2018,273,1.52
42.5,-83.75,2018,273,11.92
42.5,-83.125,2018,273,7.14
42.5,-82.5,2018,273,4.03
41,-83.75,2018,274,0.08
41,-83.125,2018,274,0.03
41,-82.5,2018,274,0.08
41.5,-83.75,2018,274,0.81
41.5,-83.125,2018,274,1.16
41.5,-82.5,2018,274,0.82
42,-83.75,2018,274,7.95
42,-83.125,2018,274,7.27
42,-82.5,2018,274,3.6
42.5,-83.75,2018,274,18.8
42.5,-83.125,2018,274,15.86
42.5,-82.5,2018,274,9.22
41,-83.75,2018,275,0.54
41,-83.125,2018,275,1.2
41,-82.5,2018,275,2.16
41.5,-83.75,2018,275,0.2
41.5,-83.125,2018,275,0.51
41.5,-82.5,2018,275,1.29
42,-83.75,2018,275,2.41
42,-83.125,2018,275,2.8
42,-82.5,2018,275,3.46
42.5,-83.75,2018,275,8.15
42.5,-83.125,2018,275,6.88
42.5,-82.5,2018,275,8.7
41,-83.75,2018,276,0.15
41,-83.125,2018,276,0.33
41,-82.5,2018,276,0.36
41.5,-83.75,2018,276,0.06
41.5,-83.125,2018,276,0.14
41.5,-82.5,2018,276,0.28
42,-83.75,2018,276,0.26
42,-83.125,2018,276,0.18
42,-82.5,2018,276,0.47
42.5,-83.75,2018,276,0.49
42.5,-83.125,2018,276,0.51
42.5,-82.5,2018,276,0.83
41,-83.75,2018,277,0.77
41,-83.125,2018,277,1.3
41,-82.5,2018,277,3.03
41.5,-83.75,2018,277,0.29
41.5,-83.125,2018,277,0.72
41.5,-82.5,2018,277,1.46
42,-83.75,2018,277,0.62
42,-83.125,2018,277,0.94
42,-82.5,2018,277,0.85
42.5,-83.75,2018,277,1.04
42.5,-83.125,2018,277,1.22
42.5,-82.5,2018,277,0.89
41,-83.75,2018,278,20.61
41,-83.125,2018,278,12.15
41,-82.5,2018,278,5.83
41.5,-83.75,2018,278,14.14
41.5,-83.125,2018,278,9.82
41.5,-82.5,2018,278,4.54
42,-83.75,2018,278,12.09
42,-83.125,2018,278,8.25
42,-82.5,2018,278,2.32
42.5,-83.75,2018,278,5.85
42.5,-83.125,2018,278,4.13
42.5,-82.5,2018,278,0.94
41,-83.75,2018,279,10.63
41,-83.125,2018,279,12.39
41,-82.5,2018,279,12.51
41.5,-83.75,2018,279,13.17
41.5,-83.125,2018,279,12.22
41.5,-82.5,2018,279,11.05
42,-83.75,2018,279,16.64
42,-83.125,2018,279,14.19
42,-82.5,2018,279,7.85
42.5,-83.75,2018,279,15.74
42.5,-83.125,2018,279,15.31
42.5,-82.5,2018,279,7.21
41,-83.75,2018,280,2.34
41,-83.125,2018,280,3.66
41,-82.5,2018,280,4.95
41.5,-83.75,2018,280,2.15
41.5,-83.125,2018,280,2.76
41.5,-82.5,2018,280,7.17
42,-83.75,2018,280,3.1
42,-83.125,2018,280,3.65
42,-82.5,2018,280,8.68
42.5,-83.75,2018,280,3.62
42.5,-83.125,2018,280,4.13
42.5,-82.5,2018,280,7.29
41,-83.75,2018,281,0.76
41,-83.125,2018,281,1.52
41,-82.5,2018,281,0.64
41.5,-83.75,2018,281,0.46
41.5,-83.125,2018,281,0.53
41.5,-82.5,2018,281,0.33
42,-83.75,2018,281,0.19
42,-83.125,2018,281,0.28
42,-82.5,2018,281,0.42
42.5,-83.75,2018,281,0.17
42.5,-83.125,2018,281,0.32
42.5,-82.5,2018,281,0.72
41,-83.75,2018,282,0.01
41,-83.125,2018,282,0.02
41,-82.5,2018,282,0.01
41.5,-83.75,2018,282,0.01
41.5,-83.125,2018,282,0.02
41.5,-82.5,2018,282,0.05
42,-83.75,2018,282,0.04
42,-83.125,2018,282,0.1
42,-82.5,2018,282,0.42
42.5,-83.75,2018,282,0.12
42.5,-83.125,2018,282,0.37
42.5,-82.5,2018,282,1.36
41,-83.75,2018,283,2.75
41,-83.125,2018,283,2.19
41,-82.5,2018,283,1.37
41.5,-83.75,2018,283,3.52
41.5,-83.125,2018,283,3.69
41.5,-82.5,2018,283,1.68
42,-83.75,2018,283,5.61
42,-83.125,2018,283,3.2
42,-82.5,2018,283,1.14
42.5,-83.75,2018,283,8.19
42.5,-83.125,2018,283,3.06
42.5,-82.5,2018,283,0.95
41,-83.75,2018,284,0.03
41,-83.125,2018,284,0.13
41,-82.5,2018,284,0.81
41.5,-83.75,2018,284,0.02
41.5,-83.125,2018,284,0.15
41.5,-82.5,2018,284,0.55
42,-83.75,2018,284,0.06
42,-83.125,2018,284,0.47
42,-82.5,2018,284,1.86
42.5,-83.75,2018,284,0.09
42.5,-83.125,2018,284,0.96
42.5,-82.5,2018,284,4.59
41,-83.75,2018,285,3.16
41,-83.125,2018,285,3.48
41,-82.5,2018,285,4.59
41.5,-83.75,2018,285,3.23
41.5,-83.125,2018,285,3.16
41.5,-82.5,2018,285,4.29
42,-83.75,2018,285,4.66
42,-83.125,2018,285,3.02
42,-82.5,2018,285,1.71
42.5,-83.75,2018,285,3.98
42.5,-83.125,2018,285,2.61
42.5,-82.5,2018,285,0.85
41,-83.75,2018,286,0.13
41,-83.125,2018,286,0.53
41,-82.5,2018,286,2.23
41.5,-83.75,2018,286,0.21
41.5,-83.125,2018,286,0.92
41.5,-82.5,2018,286,4.48
42,-83.75,2018,286,0.25
42,-83.125,2018,286,1.13
42,-82.5,2018,286,5.06
42.5,-83.75,2018,286,0.18
42.5,-83.125,2018,286,0.88
42.5,-82.5,2018,286,2.85
41,-83.75,2018,287,0.12
41,-83.125,2018,287,0.24
41,-82.5,2018,287,0.21
41.5,-83.75,2018,287,0.12
41.5,-83.125,2018,287,0.14
41.5,-82.5,2018,287,0.18
42,-83.75,2018,287,0.36
42,-83.125,2018,287,0.44
42,-82.5,2018,287,0.42
42.5,-83.75,2018,287,0.37
42.5,-83.125,2018,287,0.31
42.5,-82.5,2018,287,0.2
41,-83.75,2018,288,0.41
41,-83.125,2018,288,0.42
41,-82.5,2018,288,0.86
41.5,-83.75,2018,288,0.22
41.5,-83.125,2018,288,0.22
41.5,-82.5,2018,288,0.43
42,-83.75,2018,288,0.75
42,-83.125,2018,288,0.62
42,-82.5,2018,288,0.7
42.5,-83.75,2018,288,1.24
42.5,-83.125,2018,288,0.93
42.5,-82.5,2018,288,0.87
41,-83.75,2018,289,0
41,-83.125,2018,289,0
41,-82.5,2018,289,0
41.5,-83.75,2018,289,0
41.5,-83.125,2018,289,0
41.5,-82.5,2018,289,0
42,-83.75,2018,289,0
42,-83.125,2018,289,0.01
42,-82.5,2018,289,0.01
42.5,-83.75,2018,289,0
42.5,-83.125,2018,289,0.03
42.5,-82.5,2018,289,0.07
41,-83.75,2018,290,0
41,-83.125,2018,290,0
41,-82.5,2018,290,0.03
41.5,-83.75,2018,290,0
41.5,-83.125,2018,290,0
41.5,-82.5,2018,290,0.07
42,-83.75,2018,290,0
42,-83.125,2018,290,0
42,-82.5,2018,290,0.04
42.5,-83.75,2018,290,0
42.5,-83.125,2018,290,0
42.5,-82.5,2018,290,0.08
41,-83.75,2018,291,0
41,-83.125,2018,291,0
41,-82.5,2018,291,0
41.5,-83.75,2018,291,0
41.5,-83.125,2018,291,0
41.5,-82.5,2018,291,0.04
42,-83.75,2018,291,0
42,-83.125,2018,291,0
42,-82.5,2018,291,0.11
42.5,-83.75,2018,291,0
42.5,-83.125,2018,291,0
42.5,-82.5,2018,291,0.07
41,-83.75,2018,292,0.36
41,-83.125,2018,292,0.4
41,-82.5,2018,292,0.48
41.5,-83.75,2018,292,0.46
41.5,-83.125,2018,292,0.76
41.5,-82.5,2018,292,0.58
42,-83.75,2018,292,1.65
42,-83.125,2018,292,2.17
42,-82.5,2018,292,0.86
42.5,-83.75,2018,292,1.77
42.5,-83.125,2018,292,2.11
42.5,-82.5,2018,292,0.68
41,-83.75,2018,293,1.61
41,-83.125,2018,293,3.04
41,-82.5,2018,293,4.41
41.5,-83.75,2018,293,2.42
41.5,-83.125,2018,293,3.42
41.5,-82.5,2018,293,4.15
42,-83.75,2018,293,3.66
42,-83.125,2018,293,3.73
42,-82.5,2018,293,2.67
42.5,-83.75,2018,293,3.94
42.5,-83.125,2018,293,3.16
42.5,-82.5,2018,293,1.85
41,-83.75,2018,294,0.01
41,-83.125,2018,294,0.05
41,-82.5,2018,294,0.15
41.5,-83.75,2018,294,0.03
41.5,-83.125,2018,294,0.16
41.5,-82.5,2018,294,0.71
42,-83.75,2018,294,0.03
42,-83.125,2018,294,0.41
42,-82.5,2018,294,1.73
42.5,-83.75,2018,294,0.04
42.5,-83.125,2018,294,0.36
42.5,-82.5,2018,294,1.23
41,-83.75,2018,295,0
41,-83.125,2018,295,0
41,-82.5,2018,295,0
41.5,-83.75,2018,295,0
41.5,-83.125,2018,295,0
41.5,-82.5,2018,295,0.01
42,-83.75,2018,295,0
42,-83.125,2018,295,0.01
42,-82.5,2018,295,0.03
42.5,-83.75,2018,295,0
42.5,-83.125,2018,295,0.01
42.5,-82.5,2018,295,0.05
41,-83.75,2018,296,0
41,-83.125,2018,296,0
41,-82.5,2018,296,0.02
41.5,-83.75,2018,296,0
41.5,-83.125,2018,296,0
41.5,-82.5,2018,296,0.06
42,-83.75,2018,296,0
42,-83.125,2018,296,0.01
42,-82.5,2018,296,0.04
42.5,-83.75,2018,296,0.02
42.5,-83.125,2018,296,0.07
42.5,-82.5,2018,296,0.05
41,-83.75,2018,297,0
41,-83.125,2018,297,0
41,-82.5,2018,297,0.01
41.5,-83.75,2018,297,0
41.5,-83.125,2018,297,0
41.5,-82.5,2018,297,0.14
42,-83.75,2018,297,0
42,-83.125,2018,297,0.13
42,-82.5,2018,297,1.07
42.5,-83.75,2018,297,0.01
42.5,-83.125,2018,297,0.62
42.5,-82.5,2018,297,3.45
41,-83.75,2018,298,0
41,-83.125,2018,298,0
41,-82.5,2018,298,0
41.5,-83.75,2018,298,0
41.5,-83.125,2018,298,0
41.5,-82.5,2018,298,0.04
42,-83.75,2018,298,0
42,-83.125,2018,298,0.05
42,-82.5,2018,298,0.43
42.5,-83.75,2018,298,0
42.5,-83.125,2018,298,0.24
42.5,-82.5,2018,298,1.4
41,-83.75,2018,299,4.82
41,-83.125,2018,299,6.17
41,-82.5,2018,299,6.19
41.5,-83.75,2018,299,2.36
41.5,-83.125,2018,299,3.19
41.5,-82.5,2018,299,3.3
42,-83.75,2018,299,0.82
42,-83.125,2018,299,1.29
42,-82.5,2018,299,0.91
42.5,-83.75,2018,299,0.35
42.5,-83.125,2018,299,0.46
42.5,-82.5,2018,299,0.13
41,-83.75,2018,300,4.42
41,-83.125,2018,300,7.55
41,-82.5,2018,300,8.03
41.5,-83.75,2018,300,4.8
41.5,-83.125,2018,300,6.58
41.5,-82.5,2018,300,7.61
42,-83.75,2018,300,2.77
42,-83.125,2018,300,4.74
42,-82.5,2018,300,4.94
42.5,-83.75,2018,300,2.6
42.5,-83.125,2018,300,3.72
42.5,-82.5,2018,300,4.12
41,-83.75,2018,301,15.68
41,-83.125,2018,301,16.14
41,-82.5,2018,301,16.82
41.5,-83.75,2018,301,15.44
41.5,-83.125,2018,301,15.31
41.5,-82.5,2018,301,15.92
42,-83.75,2018,301,9.88
42,-83.125,2018,301,8.97
42,-82.5,2018,301,8.2
42.5,-83.75,2018,301,6.53
42.5,-83.125,2018,301,5.43
42.5,-82.5,2018,301,6.68
41,-83.75,2018,302,0.62
41,-83.125,2018,302,0.65
41,-82.5,2018,302,1.2
41.5,-83.75,2018,302,0.38
41.5,-83.125,2018,302,0.53
41.5,-82.5,2018,302,2.98
42,-83.75,2018,302,0.28
42,-83.125,2018,302,1.4
42,-82.5,2018,302,6.77
42.5,-83.75,2018,302,0.08
42.5,-83.125,2018,302,1.26
42.5,-82.5,2018,302,5.13
41,-83.75,2018,303,0.22
41,-83.125,2018,303,0.14
41,-82.5,2018,303,0.26
41.5,-83.75,2018,303,1.27
41.5,-83.125,2018,303,1.92
41.5,-82.5,2018,303,1.35
42,-83.75,2018,303,5.07
42,-83.125,2018,303,5.49
42,-82.5,2018,303,2.38
42.5,-83.75,2018,303,7.15
42.5,-83.125,2018,303,6.87
42.5,-82.5,2018,303,2.37
41,-83.75,2018,304,9.29
41,-83.125,2018,304,10.51
41,-82.5,2018,304,11.65
41.5,-83.75,2018,304,6.28
41.5,-83.125,2018,304,7.48
41.5,-82.5,2018,304,8.32
42,-83.75,2018,304,6.06
42,-83.125,2018,304,6.44
42,-82.5,2018,304,5.08
42.5,-83.75,2018,304,5.91
42.5,-83.125,2018,304,5.74
42.5,-82.5,2018,304,5.46
41,-83.75,2018,305,42.36
41,-83.125,2018,305,45.89
41,-82.5,2018,305,43.97
41.5,-83.75,2018,305,38
41.5,-83.125,2018,305,38.46
41.5,-82.5,2018,305,36.54
42,-83.75,2018,305,30.51
42,-83.125,2018,305,27.21
42,-82.5,2018,305,17.86
42.5,-83.75,2018,305,18.2
42.5,-83.125,2018,305,17.22
42.5,-82.5,2018,305,8.36
41,-83.75,2018,306,2.85
41,-83.125,2018,306,7.52
41,-82.5,2018,306,6.39
41.5,-83.75,2018,306,2.05
41.5,-83.125,2018,306,4.48
41.5,-82.5,2018,306,7.63
42,-83.75,2018,306,1.69
42,-83.125,2018,306,5.51
42,-82.5,2018,306,12.81
42.5,-83.75,2018,306,2.48
42.5,-83.125,2018,306,6.7
42.5,-82.5,2018,306,12.16
41,-83.75,2018,307,0.88
41,-83.125,2018,307,3.46
41,-82.5,2018,307,5.45
41.5,-83.75,2018,307,0.59
41.5,-83.125,2018,307,2.55
41.5,-82.5,2018,307,5.55
42,-83.75,2018,307,0.22
42,-83.125,2018,307,1.79
42,-82.5,2018,307,7.13
42.5,-83.75,2018,307,0.11
42.5,-83.125,2018,307,2.71
42.5,-82.5,2018,307,13.46
41,-83.75,2018,308,2.04
41,-83.125,2018,308,1.82
41,-82.5,2018,308,0.76
41.5,-83.75,2018,308,3.61
41.5,-83.125,2018,308,3.81
41.5,-82.5,2018,308,1.22
42,-83.75,2018,308,2.48
42,-83.125,2018,308,3.62
42,-82.5,2018,308,1.61
42.5,-83.75,2018,308,1.73
42.5,-83.125,2018,308,2.12
42.5,-82.5,2018,308,1.16
41,-83.75,2018,309,3.6
41,-83.125,2018,309,2.22
41,-82.5,2018,309,2.04
